ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
QA00BU,trường học,Khoa Y Tế Công Cộng ĐH Y Dược Thành phố Hồ Chí Minh,569.0,,
QA00BU,bệnh viện,Bệnh viện Phục hồi chức năng - Điều trị bệnh nghề nghiệp,629.0,,
QA00BU,bệnh viện,Phòng Khám Đa Khoa Thế Giới,686.0,,
QA00BU,bệnh viện,Bệnh viện Đa khoa Chánh Hưng,843.0,,
QA00BU,công viên,Công viên Phường 2,309.0,,
QA00BU,công viên,Công viên Dạ Nam,339.0,,
QA00BU,công viên,Công viên 310A Hưng Phú,810.0,,
QA00BU,siêu thị,Bách Hóa Xanh,16.0,,
QA00BU,siêu thị,AEON Tạ Quang Bửu,801.0,,
QA00BU,siêu thị,Siêu Thị Tiện Lợi Citi Mart,1400.0,,
QA00BU,trung tâm thương mại,Parc Mall,721.0,,
QA00BU,trung tâm thương mại,Centre Mall Phạm Hùng,1700.0,,
QA00BU,trung tâm thương mại,Trung tâm Thương Mại An Đông Plaza,1700.0,,
8UEN83,chợ,Chợ Bình Trị Đông B,1300.0,,
8UEN83,chợ,Chợ Bà Hom,1800.0,,
8UEN83,trường học,Trường Tiểu học Bình Tân,1700.0,,
8UEN83,trường học,Trường Tiểu học Tân Tạo A,1900.0,,
8UEN83,bệnh viện,CI Hospital,1600.0,,
8UEN83,bệnh viện,Bệnh viện Gia An 115,1600.0,,
8UEN83,bệnh viện,Bệnh viện Quốc tế Thành Đô,1800.0,,
8UEN83,công viên,Cong Vien khu pho 9,1600.0,,
8UEN83,siêu thị,Co.op Food,1800.0,,
7Q3TA8,chợ,Chợ Phạm Thế Hiển,1100.0,,
7Q3TA8,chợ,Chợ Rạch Ông,1500.0,,
7Q3TA8,chợ,Chợ Hòa Bình,1700.0,,
7Q3TA8,trường học,Trường Trung Cấp Nghiệp Vụ Nam Sài Gòn,283.0,,
7Q3TA8,trường học,Trường Tiểu học Thái Hưng,643.0,,
7Q3TA8,trường học,Trường Tiểu học Vàm Cỏ Đông,1000.0,,
7Q3TA8,bệnh viện,Bệnh viện Đa khoa Chánh Hưng,693.0,,
7Q3TA8,bệnh viện,Bệnh viện Ngọc Phú,1100.0,,
7Q3TA8,bệnh viện,Bệnh viện Phục hồi chức năng - Điều trị bệnh nghề nghiệp,1100.0,,
7Q3TA8,công viên,Công viên Tạ Quang Bữu,260.0,,
7Q3TA8,công viên,Công Viên Dương 4,820.0,,
7Q3TA8,công viên,Cong Vien Duong 4,829.0,,
7Q3TA8,siêu thị,Siêu thị Satra Mart - Phạm Hùng,455.0,,
7Q3TA8,siêu thị,AEON Tạ Quang Bửu,502.0,,
7Q3TA8,siêu thị,Cửa Hàng Zakka Nautrals - Tạ Quang Bửu,900.0,,
7Q3TA8,trung tâm thương mại,Centre Mall Phạm Hùng,468.0,,
7Q3TA8,trung tâm thương mại,Parc Mall,548.0,,
7Q3TA8,trung tâm thương mại,Tạp Hóa 305,1700.0,,
9T6Z8P,chợ,Chợ Gò Vấp,844.0,,
9T6Z8P,chợ,Chợ An Nhơn,1600.0,,
9T6Z8P,trường học,Trường Tiểu học Kim Đồng,440.0,,
9T6Z8P,trường học,Trường Trung học cơ sở Gò Vấp 2,574.0,,
9T6Z8P,trường học,Trường Trung học cơ sở Phan Văn Trị,656.0,,
9T6Z8P,bệnh viện,Bệnh viện Quân y 175,984.0,,
9T6Z8P,công viên,Công viên Khu nhà ở Quân đội,626.0,,
9T6Z8P,công viên,Công viên Bến Hải,1500.0,,
9T6Z8P,công viên,Công viên Hòa Bình,1500.0,,
9T6Z8P,siêu thị,Co.opmart Phan Văn Trị,294.0,,
9T6Z8P,siêu thị,Lẩu cá kèo,947.0,,
9T6Z8P,siêu thị,Winmart,1200.0,,
9T6Z8P,trung tâm thương mại,GO! Go Vap,190.0,,
9T6Z8P,trung tâm thương mại,Trung Tâm Mua Sắm Nguyễn Kim Gò Vấp,423.0,,
9T6Z8P,trung tâm thương mại,Saigon Mall Gò Vấp,627.0,,
EJWDG4,chợ,Chợ Bình Long,207.0,,
EJWDG4,chợ,Chợ Bốn Xã mới,1100.0,,
EJWDG4,chợ,Chợ Tân Phú 2,1200.0,,
EJWDG4,trường học,Trường Tiểu học Võ Thị Sáu,735.0,,
EJWDG4,trường học,Trường Trung học cơ sở Lý Thường Kiệt,944.0,,
EJWDG4,trường học,Trường Trung học cơ sở Trần Quốc Toản,974.0,,
EJWDG4,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1700.0,,
EJWDG4,công viên,Địa đạo Phú Thọ Hòa,1700.0,,
EJWDG4,siêu thị,Bách Hóa XXanh 175C Đường Số 8,379.0,,
EJWDG4,siêu thị,Siêu thị Đại Gia Hỷ,795.0,,
EJWDG4,siêu thị,Cửa hàng nội thất Auli Star,848.0,,
EJWDG4,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,149.0,,
EJWDG4,trung tâm thương mại,Bách Hóa Xanh,213.0,,
EJWDG4,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1300.0,,
AK7ZQY,chợ,Chợ Cây Da Sà,98.0,,
AK7ZQY,chợ,Chợ Kiến Đức,684.0,,
AK7ZQY,chợ,Chợ Tân Hòa Đông,943.0,,
AK7ZQY,trường học,Trường Trung học cơ sở An Lạc,127.0,,
AK7ZQY,trường học,Trường Tiểu học An Lạc 2,254.0,,
AK7ZQY,trường học,Trường Tiểu học Bùi Hữu Nghĩa,266.0,,
AK7ZQY,bệnh viện,Bệnh Viện Quốc Tế Minh Anh,1100.0,,
AK7ZQY,bệnh viện,Bệnh viện Triều An,1800.0,,
AK7ZQY,bệnh viện,Bệnh viện Đa khoa Bình Phú,1900.0,,
AK7ZQY,công viên,Công viên Da Sà,326.0,,
AK7ZQY,công viên,Công viên Đường số 25,715.0,,
AK7ZQY,công viên,Công viên Bãi Cát,943.0,,
AK7ZQY,siêu thị,Kingfoodmart,499.0,,
AK7ZQY,siêu thị,Đào Nguyên,691.0,,
AK7ZQY,siêu thị,Siêu thị Co.opmart Bình Tân,741.0,,
AK7ZQY,trung tâm thương mại,Nhi,1600.0,,
AK7ZQY,trung tâm thương mại,ÆON MALL Bình Tân,1700.0,,
1QYEH6,chợ,Chợ Bà Hom,599.0,,
1QYEH6,trường học,Trường Trung học cơ sở Hồ Văn Long,146.0,,
1QYEH6,trường học,Trường Trung học cơ sở Tân Tạo,345.0,,
1QYEH6,trường học,Trường Tiểu học Tân Tạo,414.0,,
1QYEH6,bệnh viện,Bệnh viện Đa khoa Bình Tân,1700.0,,
1QYEH6,công viên,Công viên Tecco Town,688.0,,
1QYEH6,công viên,Cong Vien khu pho 9,1100.0,,
1QYEH6,siêu thị,Túi Giấy Giá Rẻ,1300.0,,
1QYEH6,siêu thị,Siêu thị Co.opmart Bình Tân 2,1600.0,,
1QYEH6,siêu thị,Co.op Food,1600.0,,
8UXXR3,chợ,Chợ Nam Hòa,348.0,,
8UXXR3,chợ,Chợ thuốc Quận 10,464.0,,
8UXXR3,chợ,Chợ Nghĩa Hòa,695.0,,
8UXXR3,trường học,Trường Trung học cơ sở&Trung học phổ thông Duy Tân,117.0,,
8UXXR3,trường học,Trường Tiểu học Bắc Hải,173.0,,
8UXXR3,trường học,Trường Mầm non Sơn Ca,319.0,,
8UXXR3,bệnh viện,Bệnh viện Quận 10,818.0,,
8UXXR3,bệnh viện,Bệnh viện Nhân dân 115,957.0,,
8UXXR3,bệnh viện,Viện Tim Thành phố Hồ Chí Minh,1100.0,,
8UXXR3,công viên,Công viên Chung cư Lê Thị Riêng,79.0,,
8UXXR3,công viên,Công viên Tân Phước,1400.0,,
8UXXR3,công viên,Khu du lịch Kỳ Hòa,1400.0,,
8UXXR3,siêu thị,Go! Miền Đông,526.0,,
8UXXR3,siêu thị,WinMart,837.0,,
8UXXR3,siêu thị,MiniMart,874.0,,
8UXXR3,trung tâm thương mại,Vạn Hạnh Mall,1500.0,,
8UXXR3,trung tâm thương mại,Bách hóa tổng hợp,1800.0,,
RCQHJQ,chợ,Chợ Tân Hương,755.0,,
RCQHJQ,chợ,Chợ Tân Phú,1100.0,,
RCQHJQ,chợ,Chợ Sơn Kỳ,1200.0,,
RCQHJQ,trường học,Trường Trung học phổ thông Tân Bình,343.0,,
RCQHJQ,trường học,Trường Trung học cơ sở Nguyễn Huệ,345.0,,
RCQHJQ,trường học,Trường Trung học phổ thông Thành Nhân,359.0,,
RCQHJQ,bệnh viện,Bệnh Viện Đa Khoa Mỹ Đức,1600.0,,
RCQHJQ,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1700.0,,
RCQHJQ,công viên,Địa đạo Phú Thọ Hòa,1400.0,,
RCQHJQ,công viên,Công viên Bàu Cát 3,1600.0,,
RCQHJQ,công viên,Công viên Tân Phú,1700.0,,
RCQHJQ,siêu thị,Cửa Hàng Cung Cấp Đồ Hóa Trang Hoa Chí Tín,2.0,,
RCQHJQ,siêu thị,Cửa Hàng 137FoodMart,342.0,,
RCQHJQ,siêu thị,Shop Vinafood,975.0,,
RCQHJQ,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1300.0,,
RCQHJQ,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1500.0,,
SY4935,chợ,Chợ Tân Quy,621.0,,
SY4935,chợ,Chợ Cư xá Ngân hàng,638.0,,
SY4935,chợ,Chợ Tân Kiểng 2,840.0,,
SY4935,trường học,Trường Trung học phổ thông Lê Thánh Tôn,215.0,,
SY4935,trường học,Trường Tiểu học Lương Thế Vinh,289.0,,
SY4935,trường học,Trường Mầm Non Mặt Trời Bé Con,367.0,,
SY4935,bệnh viện,Phòng khám Medisen Thư An,869.0,,
SY4935,bệnh viện,Bệnh viện Phương Nam,1300.0,,
SY4935,bệnh viện,Bệnh viện Tim Tâm Đức,1300.0,,
SY4935,công viên,Công viên Tôn Thất Thuyết,1300.0,,
SY4935,công viên,Eco Green Central Park,1400.0,,
SY4935,công viên,Công viên Wonderland,1500.0,,
SY4935,siêu thị,Coop Food,402.0,,
SY4935,siêu thị,Satra Foods,995.0,,
SY4935,siêu thị,Night market,1200.0,,
SY4935,trung tâm thương mại,Lotte Department Store,1200.0,,
SY4935,trung tâm thương mại,LOTTE Mart Quận 7,1200.0,,
SY4935,trung tâm thương mại,Crescent Mall,1900.0,,
8SHFZ3,chợ,Chợ Đông Thạnh,855.0,,
8SHFZ3,trường học,Trường Trung học cơ sở Đông Thạnh,874.0,,
8SHFZ3,trường học,Trường Tiểu Học Hoàng Hoa Thám,937.0,,
8SHFZ3,trường học,Trường Trung học phổ thông Nguyễn Hữu Tiến,1100.0,,
EW9G14,chợ,An Dong Market,132.0,,
EW9G14,chợ,Chọ mini,372.0,,
EW9G14,chợ,Chợ Nhật Tảo,470.0,,
EW9G14,trường học,Trường Trung học phổ thông Vạn Hạnh,340.0,,
EW9G14,trường học,Trường Trung học cơ sở Phan Sào Nam,440.0,,
EW9G14,trường học,Trung Tâm Học Tiếng Nhật,470.0,,
EW9G14,bệnh viện,Bệnh viện Nhi đồng 1,168.0,,
EW9G14,bệnh viện,Bệnh viện Đa Khoa Vạn Hạnh,280.0,,
EW9G14,bệnh viện,Viện Tim Thành phố Hồ Chí Minh,656.0,,
EW9G14,công viên,Công viên Vườn Lài,286.0,,
EW9G14,công viên,Khu du lịch Kỳ Hòa,497.0,,
EW9G14,công viên,Bãi Cỏ - Trần Nhân Tôn,890.0,,
EW9G14,siêu thị,Co.op Xtra,250.0,,
EW9G14,siêu thị,Siêu thị Sài Gòn (SATRA MART),419.0,,
EW9G14,siêu thị,Siêu Thị Co.opmart,733.0,,
EW9G14,trung tâm thương mại,Vạn Hạnh Mall,238.0,,
EW9G14,trung tâm thương mại,Cừa hàng Saigon Hobby,772.0,,
EW9G14,trung tâm thương mại,Saigon Mall Cao Thắng,1300.0,,
EJEDT4,chợ,Chợ An Nhơn,1200.0,,
EJEDT4,chợ,Chợ Hạnh Thông Tây,1700.0,,
EJEDT4,chợ,Chợ Gò Vấp,1800.0,,
EJEDT4,trường học,Trường Trung học cơ sở - Trung học phổ thông Bán Trú Nội Trú Hồng Hà - Cơ Sở 4,233.0,,
EJEDT4,trường học,Trường Trung học cơ sở&Trung học phổ thông Hồng Hà,309.0,,
EJEDT4,trường học,Trường Tiểu học Kim Đồng,529.0,,
EJEDT4,bệnh viện,Bệnh viện Đa khoa Gò Vấp,1300.0,,
EJEDT4,bệnh viện,Bệnh viện Quân y 175,1600.0,,
EJEDT4,bệnh viện,Phòng Khám Đa Khoa Hữu Nghị,1900.0,,
EJEDT4,công viên,Công viên Hòa Bình,651.0,,
EJEDT4,công viên,Công viên Khu nhà ở Quân đội,1400.0,,
EJEDT4,công viên,Công viên Văn hóa Gò Vấp,1900.0,,
EJEDT4,siêu thị,WinMart,713.0,,
EJEDT4,siêu thị,Co.opmart Phan Văn Trị,977.0,,
EJEDT4,siêu thị,Winmart,1800.0,,
EJEDT4,trung tâm thương mại,Vincom Plaza Quang Trung,240.0,,
EJEDT4,trung tâm thương mại,Saigon Mall Gò Vấp,381.0,,
EJEDT4,trung tâm thương mại,Trung Tâm Mua Sắm Nguyễn Kim Gò Vấp,530.0,,
GXJYN2,chợ,Chợ Bình Đông,450.0,,
GXJYN2,chợ,Chợ Bình Tiên,469.0,,
GXJYN2,chợ,Chợ Hoa Hậu Giang,893.0,,
GXJYN2,trường học,Trường Tiểu học Kim Đồng,282.0,,
GXJYN2,trường học,University of Green,309.0,,
GXJYN2,trường học,Trường Tiểu học Phạm Văn Chí,370.0,,
GXJYN2,bệnh viện,Bệnh viện Đa khoa Bình Phú,945.0,,
GXJYN2,công viên,Công viên Lò Gốm,919.0,,
GXJYN2,công viên,Công viên Lê Lợi,967.0,,
GXJYN2,công viên,Công viên Bình Phú,1000.0,,
GXJYN2,siêu thị,Co.opmart Hậu Giang,890.0,,
GXJYN2,siêu thị,Siêu thị MM Mega Market Bình Phú,1200.0,,
GXJYN2,siêu thị,Siêu thị Co.opmart Tuy Lý Vương,1400.0,,
GXJYN2,trung tâm thương mại,Satra Centre Mall,684.0,,
GXJYN2,trung tâm thương mại,Phú lâm,1200.0,,
GXJYN2,trung tâm thương mại,Thiên,1200.0,,
7KT6DA,chợ,Chợ Kiến Đức,548.0,,
7KT6DA,chợ,Chợ Cây Da Sà,887.0,,
7KT6DA,chợ,Chợ An Lạc,927.0,,
7KT6DA,trường học,Trường Tiểu Học Bình Trị 2,133.0,,
7KT6DA,trường học,Trường Trung học cơ sở&Trung học phổ thông Ngôi Sao,180.0,,
7KT6DA,trường học,Trường Tiểu học Lương Thế Vinh,288.0,,
7KT6DA,bệnh viện,Bệnh Viện Quốc Tế Minh Anh,205.0,,
7KT6DA,bệnh viện,Bệnh viện Triều An,1100.0,,
7KT6DA,bệnh viện,Bệnh viện Quốc tế Thành Đô,1100.0,,
7KT6DA,công viên,Công viên Da Sà,582.0,,
7KT6DA,công viên,Công viên Đường số 25,686.0,,
7KT6DA,công viên,Công viên Phú Lâm,991.0,,
7KT6DA,siêu thị,Đào Nguyên,326.0,,
7KT6DA,siêu thị,Kingfoodmart,424.0,,
7KT6DA,siêu thị,Siêu thị Co.opmart Bình Tân,578.0,,
7KT6DA,trung tâm thương mại,ÆON MALL Bình Tân,794.0,,
7KT6DA,trung tâm thương mại,Nhi,1500.0,,
PNXDJG,chợ,Chợ Sơn Kỳ,655.0,,
PNXDJG,chợ,Chợ Tân Trụ,1400.0,,
PNXDJG,chợ,Chợ Võ Thành Trang,1900.0,,
PNXDJG,trường học,Trường Trung học phổ thông Tư Thục Đinh Tiên Hoàng,284.0,,
PNXDJG,trường học,Trường Tiểu học Lê Lai,331.0,,
PNXDJG,trường học,Trường Trung học cơ sở Lê Lợi,393.0,,
PNXDJG,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1200.0,,
PNXDJG,công viên,Công viên Sơn Kỳ,1600.0,,
PNXDJG,công viên,Công viên Nguyễn Sỹ Sách,1700.0,,
PNXDJG,công viên,Công viên Thuận Kiều,1700.0,,
PNXDJG,siêu thị,Co.op Mart Trường Chinh,999.0,,
PNXDJG,siêu thị,Co.opmart Thắng Lợi,1000.0,,
PNXDJG,siêu thị,Co.op Mart Thắng Lợi,1000.0,,
PNXDJG,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1400.0,,
9Z0HMP,chợ,Chợ Phước Bình,357.0,,
9Z0HMP,chợ,Chợ Phước Long B,1400.0,,
9Z0HMP,trường học,Trường Tiểu Học Phước Bình,350.0,,
9Z0HMP,trường học,Trường Trung học cơ sở Phước Bình,380.0,,
9Z0HMP,trường học,Trường Mẫu giáo Phước Bình,485.0,,
9Z0HMP,bệnh viện,Trạm y tế Phước Bình,458.0,,
9Z0HMP,công viên,Đài Tưởng niệm Liệt sĩ Cầu Rạch Chiếc,1500.0,,
9Z0HMP,siêu thị,Cửa Hàng Thú Cưng Haru,560.0,,
9Z0HMP,trung tâm thương mại,Tạp Hóa An nhiên,721.0,,
9Z0HMP,trung tâm thương mại,tiến đạt,1200.0,,
8S69H3,chợ,Chợ Kiến Đức,217.0,,
8S69H3,chợ,Chợ Cây Da Sà,821.0,,
8S69H3,chợ,Chợ Bình Trị Đông,1100.0,,
8S69H3,trường học,Trường Trung học cơ sở & Trung học phổ thông Phan Châu Trinh,110.0,,
8S69H3,trường học,Trường Trung học cơ sở Bình Trị Đông B,483.0,,
8S69H3,trường học,Trường Trung học cơ sở&Trung học phổ thông Ngôi Sao,537.0,,
8S69H3,bệnh viện,Bệnh Viện Quốc Tế Minh Anh,724.0,,
8S69H3,bệnh viện,Bệnh viện Quốc tế Thành Đô,1400.0,,
8S69H3,bệnh viện,Bệnh viện Gia An 115,1500.0,,
8S69H3,công viên,Công viên Đường số 25,183.0,,
8S69H3,công viên,Công viên Da Sà,606.0,,
8S69H3,công viên,Công viên Phú Lâm,1500.0,,
8S69H3,siêu thị,Siêu thị Co.opmart Bình Tân,155.0,,
8S69H3,siêu thị,Kingfoodmart,778.0,,
8S69H3,siêu thị,Đào Nguyên,856.0,,
8S69H3,trung tâm thương mại,ÆON MALL Bình Tân,1200.0,,
SYCR35,chợ,Chợ Nguyễn Đình Chiểu,649.0,,
SYCR35,chợ,Chợ Phú Nhuận,713.0,,
SYCR35,chợ,Bách Hóa Xanh - 2C - 2D Phùng Văn Cung,860.0,,
SYCR35,trường học,Trường Tiểu học Trung Nhất,350.0,,
SYCR35,trường học,Trường Tiểu học Cầu Kiệu,456.0,,
SYCR35,trường học,Trung Tâm Anh Ngữ Việt Mỹ,540.0,,
SYCR35,bệnh viện,Bệnh viện Đa khoa Phú Nhuận,770.0,,
SYCR35,bệnh viện,Viện Y Dược học Dân tộc,848.0,,
SYCR35,bệnh viện,Bệnh viện An Sinh,859.0,,
SYCR35,công viên,Đài liệt sĩ Quận 3,999.0,,
SYCR35,công viên,Công viên Văn hóa Phú Nhuận,1300.0,,
SYCR35,công viên,Công viên Gia Định,1500.0,,
SYCR35,siêu thị,Công ty TNHH Gureumi,896.0,,
SYCR35,siêu thị,BambooBebe Việt Nam,897.0,,
SYCR35,siêu thị,Vin Mart+,926.0,,
SYCR35,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1600.0,,
SYCR35,trung tâm thương mại,MIA  Luggage store,1900.0,,
SAQV25,chợ,Chợ Tân Hương,406.0,,
SAQV25,chợ,Chợ Tân Phú 2,1100.0,,
SAQV25,chợ,Chợ Bình Long,1100.0,,
SAQV25,trường học,Trường Tiểu học Tô Vĩnh Diện,54.0,,
SAQV25,trường học,Trường Trung học cơ sở Võ Thành Trang,143.0,,
SAQV25,trường học,Trường Tiểu học Tân Thới,285.0,,
SAQV25,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1600.0,,
SAQV25,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1600.0,,
SAQV25,công viên,Địa đạo Phú Thọ Hòa,1500.0,,
SAQV25,công viên,Công viên Sơn Kỳ,1900.0,,
SAQV25,siêu thị,Chả cua Huế,631.0,,
SAQV25,siêu thị,Shop Vinafood,631.0,,
SAQV25,siêu thị,Bách Hóa Xanh,656.0,,
SAQV25,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1100.0,,
SAQV25,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,1300.0,,
SAQV25,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1400.0,,
3STWJQ,chợ,Chợ Kiến Đức,265.0,,
3STWJQ,chợ,Chợ Cây Da Sà,737.0,,
3STWJQ,chợ,Chợ An Lạc,1200.0,,
3STWJQ,trường học,Trường Trung học cơ sở&Trung học phổ thông Ngôi Sao,213.0,,
3STWJQ,trường học,Trường Tiểu Học Bình Trị 2,325.0,,
3STWJQ,trường học,Trường Trung học cơ sở & Trung học phổ thông Phan Châu Trinh,401.0,,
3STWJQ,bệnh viện,Bệnh Viện Quốc Tế Minh Anh,401.0,,
3STWJQ,bệnh viện,Bệnh viện Quốc tế Thành Đô,1200.0,,
3STWJQ,bệnh viện,Bệnh viện Triều An,1400.0,,
3STWJQ,công viên,Công viên Đường số 25,401.0,,
3STWJQ,công viên,Công viên Da Sà,433.0,,
3STWJQ,công viên,Công viên Phú Lâm,1200.0,,
3STWJQ,siêu thị,Siêu thị Co.opmart Bình Tân,292.0,,
3STWJQ,siêu thị,Kingfoodmart,449.0,,
3STWJQ,siêu thị,Đào Nguyên,476.0,,
3STWJQ,trung tâm thương mại,ÆON MALL Bình Tân,975.0,,
3STWJQ,trung tâm thương mại,Nhi,1700.0,,
RP1FAJ,chợ,Chợ Phú Nhuận,302.0,,
RP1FAJ,chợ,Bách Hóa Xanh - 2C - 2D Phùng Văn Cung,486.0,,
RP1FAJ,chợ,Chợ Nguyễn Đình Chiểu,1000.0,,
RP1FAJ,trường học,Trường Tiểu học Cầu Kiệu,195.0,,
RP1FAJ,trường học,Trường Tiểu học Trung Nhất,361.0,,
RP1FAJ,trường học,Anh Văn Hội Việt Mỹ VUS,440.0,,
RP1FAJ,bệnh viện,Bệnh viện An Sinh,819.0,,
RP1FAJ,bệnh viện,Trạm Y Tế Phường 7 Quận Phú Nhuận,861.0,,
RP1FAJ,bệnh viện,Bệnh viện Đa khoa Tân Định,949.0,,
RP1FAJ,công viên,Đài liệt sĩ Quận 3,604.0,,
RP1FAJ,công viên,Công viên Văn hóa Phú Nhuận,1000.0,,
RP1FAJ,công viên,Công viên Lê Văn Tám,1500.0,,
RP1FAJ,siêu thị,Công ty TNHH Gureumi,312.0,,
RP1FAJ,siêu thị,BambooBebe Việt Nam,313.0,,
RP1FAJ,siêu thị,Co.opmart Rạch Miễu,633.0,,
RP1FAJ,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1000.0,,
RP1FAJ,trung tâm thương mại,MIA  Luggage store,1300.0,,
81GK3A,chợ,Chợ An Lạc,550.0,,
81GK3A,chợ,Chợ An Dương Vương,725.0,,
81GK3A,chợ,Chợ Kiến Đức,960.0,,
81GK3A,trường học,Trường Tiểu học Lương Thế Vinh,127.0,,
81GK3A,trường học,Trường Tiểu Học Bình Trị 2,451.0,,
81GK3A,trường học,Trung Tâm Tiếng Anh Yola,496.0,,
81GK3A,bệnh viện,Bệnh Viện Quốc Tế Minh Anh,354.0,,
81GK3A,bệnh viện,Bệnh viện Triều An,664.0,,
81GK3A,bệnh viện,Bệnh viện Quốc tế Thành Đô,915.0,,
81GK3A,công viên,Công viên Phú Lâm,940.0,,
81GK3A,công viên,Công viên Da Sà,957.0,,
81GK3A,công viên,Công viên Chung cư Lý Chiêu Hoàng,1000.0,,
81GK3A,siêu thị,Đào Nguyên,531.0,,
81GK3A,siêu thị,Siêu Thị 7Map,539.0,,
81GK3A,siêu thị,Kingfoodmart,715.0,,
81GK3A,trung tâm thương mại,ÆON MALL Bình Tân,585.0,,
81GK3A,trung tâm thương mại,Nhi,1400.0,,
81GK3A,trung tâm thương mại,Thiên,1700.0,,
E0WW64,chợ,Chợ Bình Long,367.0,,
E0WW64,chợ,Chợ Bốn Xã mới,1200.0,,
E0WW64,chợ,Chợ Tân Phú 2,1300.0,,
E0WW64,trường học,Trường Trung học cơ sở Trần Quốc Toản,853.0,,
E0WW64,trường học,Trường Tiểu học Võ Thị Sáu,875.0,,
E0WW64,trường học,Trường Trung học cơ sở Lý Thường Kiệt,1000.0,,
E0WW64,bệnh viện,Trạm Y Tế phường Bình Hưng Hòa,1500.0,,
E0WW64,công viên,Địa đạo Phú Thọ Hòa,1900.0,,
E0WW64,siêu thị,Bách Hóa XXanh 175C Đường Số 8,387.0,,
E0WW64,siêu thị,Siêu thị Đại Gia Hỷ,967.0,,
E0WW64,siêu thị,Cửa hàng nội thất Auli Star,1000.0,,
E0WW64,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,354.0,,
E0WW64,trung tâm thương mại,Bách Hóa Xanh,420.0,,
E0WW64,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1500.0,,
KF91PC,chợ,Chợ Phạm Văn Hai,651.0,,
KF91PC,chợ,Chợ Nghĩa Hòa,1300.0,,
KF91PC,chợ,Chợ Hoàng Hoa Thám,1400.0,,
KF91PC,trường học,Trường Tiểu học Nguyễn Thanh Tuyền,271.0,,
KF91PC,trường học,Học viện Kỹ thuật Mật mã,327.0,,
KF91PC,trường học,Trường Trung học cơ sở & Trung học phổ thông Nguyễn Khuyến,395.0,,
KF91PC,bệnh viện,Bệnh viện Đa khoa Tân Bình,756.0,,
KF91PC,bệnh viện,Bệnh viện Đa khoa Tâm Anh,761.0,,
KF91PC,bệnh viện,Bệnh viện Phụ sản Mekong,836.0,,
KF91PC,công viên,Công viên Hoàng Văn Thụ,589.0,,
KF91PC,công viên,Công viên Nhà thi đấu Tân Bình,827.0,,
KF91PC,công viên,Botanica Premier Residential Park,1600.0,,
KF91PC,siêu thị,Bách Hóa Xanh,533.0,,
KF91PC,siêu thị,Ministop,844.0,,
KF91PC,siêu thị,Siêu Thị Tiện Lợi Nam An,1100.0,,
KF91PC,trung tâm thương mại,Pico Plaza,753.0,,
KF91PC,trung tâm thương mại,LOTTE Mart Cộng Hòa,766.0,,
KF91PC,trung tâm thương mại,Toà Nhà Parkson CT Plaza,1600.0,,
QAYYBU,chợ,Chợ Phú Nhuận,239.0,,
QAYYBU,chợ,Bách Hóa Xanh - 2C - 2D Phùng Văn Cung,560.0,,
QAYYBU,chợ,Chợ Tân Định,1000.0,,
QAYYBU,trường học,Trường Tiểu học Cầu Kiệu,142.0,,
QAYYBU,trường học,Trường Tiểu học Trung Nhất,304.0,,
QAYYBU,trường học,Anh Văn Hội Việt Mỹ VUS,502.0,,
QAYYBU,bệnh viện,Bệnh viện An Sinh,743.0,,
QAYYBU,bệnh viện,Trạm Y Tế Phường 7 Quận Phú Nhuận,927.0,,
QAYYBU,bệnh viện,Bệnh viện Đa khoa Tân Định,955.0,,
QAYYBU,công viên,Đài liệt sĩ Quận 3,551.0,,
QAYYBU,công viên,Công viên Văn hóa Phú Nhuận,1100.0,,
QAYYBU,công viên,Công viên Lê Văn Tám,1500.0,,
QAYYBU,siêu thị,Công ty TNHH Gureumi,376.0,,
QAYYBU,siêu thị,BambooBebe Việt Nam,378.0,,
QAYYBU,siêu thị,Co.opmart Rạch Miễu,706.0,,
QAYYBU,trung tâm thương mại,Tạp Hóa Thu Bé Bự,1000.0,,
QAYYBU,trung tâm thương mại,MIA  Luggage store,1300.0,,
