address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km,số phòng ngủ,số phòng tắm,diện tích sử dụng
"62 đường số 2, khu dân cư Vĩnh Lộc, P.Bình Hưng Hoà B, Q.Bình Tân, TP.HCM",11000000.0,110.0,100000.0,10.768239656232453,106.58928913389947,12.069886065123566,4.0,4.0,201.60m²
"68 số 8, P.An Khánh, TP.Thủ Đức, TP.HCM",22000000.0,239.13,92000.1672730314,10.849935409187536,106.74795725705091,9.425530893308464,4.0,3.0,92m²
"15 đường số 53, P.Hiệp Bình Chánh, TP.Thủ Đức, TP.HCM",12500000.0,82.78,151002.65764677458,10.859450882671801,106.7671282787488,11.537382592384278,4.0,3.0,298m²
"38B17 Cây Keo, P.Tam Phú, TP.Thủ Đức, TP.HCM",10500000.0,116.66,90005.1431510372,10.855075202530541,106.7511517671169,10.091918934643363,3.0,3.0,250m²
"251 - 253 - 255 - 257 Thống Nhất, P.11, Gò Vấp, TP.HCM",160000000.0,202.42,790435.7276948919,10.826937134404934,106.66796253639579,6.224522216365577,4.0,4.0,
"275 Hoàng Sa, P.Tân Định, Q.1, TP.HCM",15000000.0,414.82,36160.26228243575,10.778286784252504,106.69182577098135,0.8049387661307321,3.0,4.0,139.39m²
"178 Tạ Uyên, P.7, Q.11, TP.HCM",26000000.0,373.67,69580.11079294565,10.762667879153351,106.69868342842848,1.8937522729005751,5.0,4.0,268.63m²
"Nguyễn Trãi, P.14, Q.5, TP.HCM",28000000.0,411.76,68000.77715173888,10.799743020377734,106.71687902275276,2.9470193983186066,6.0,7.0,277m²
"số 15, P.An Phú, TP.Thủ Đức, TP.HCM",62000000.0,310.0,200000.0,10.855220502237108,106.76245763690814,10.850692812219803,4.0,5.0,277.30m²
"117 Bình Thới, P.11, Q.11, TP.HCM",18000000.0,289.85,62101.08676901845,10.78786320136397,106.69314967580137,1.1007953281403824,3.0,2.0,
"70 Hòa Bình, P.5, Q.11, TP.HCM",14000000.0,201.72,69403.1330557208,10.763764511282904,106.68940170346455,2.0612408721016995,2.0,2.0,119.70m²
"15 Nguyễn Thi, P.13, Q.5, TP.HCM",30000000.0,231.83,129405.167579692,10.794935308321651,106.69919479206398,1.6759231024619563,4.0,4.0,263.20m²
"Nguyễn Trãi, P.2, Q.5, TP.HCM",72000000.0,735.44,97900.5765256173,10.736644618376825,106.71291943712644,5.0079363654353,12.0,15.0,703.80m²
"Phan Anh, P.Phú Thạnh, Q.Tân Phú, TP.HCM",9500000.0,133.8,71001.4947683109,10.777222728251031,106.63225238588484,7.308635403677942,1.0,1.0,
"Đặng Thúc Liêng, P.4, Q.8, TP.HCM",14000000.0,311.8,44900.57729313662,10.76187816947884,106.67490756682479,3.2989008898951706,3.0,3.0,180.50m²
"Nguyễn Thị Định, Thạnh Mỹ Lợi, Q.2, TP.HCM",32000000.0,185.18,172804.83853547898,10.744480071645881,106.72727568410899,4.9795482057139875,2.0,1.0,215m²
"314 Bến Than, Xã Hòa Phú, H.Củ Chi, TP.HCM",5000000.0,29.3,170648.46416382253,11.006477715250433,106.49329220695994,33.68505241355618,2.0,1.0,
"26 Chợ Lớn, P.11, Q.6, TP.HCM",25000000.0,190.83,131006.65513808101,10.805935891577292,106.65972073396141,5.181382709051387,16.0,10.0,635.90m²
"Lê Trực, P.1, Q.6, TP.HCM",19000000.0,212.52,89403.35027291549,10.807212073601793,106.65687114083374,5.51902957210326,6.0,3.0,258.90m²
"4A Nghĩa Thục, P.5, Q.5, TP.HCM",12000000.0,186.33,64401.867654161964,10.776059388342052,106.70555243223802,0.8240185056616888,2.0,3.0,115.13m²
"Kênh Tân Hóa, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",82000000.0,92.9,882669.537136706,10.797569368750079,106.63408601487666,7.369756703949451,1.0,1.0,745.90m²
"894 Trường Sa, P.13, Q.3, TP.HCM",31000000.0,418.91,74001.57551741424,10.82836466696633,106.72232085815983,5.946745672400494,10.0,11.0,220.50m²
"56 Trần Quý Khoách, P.Tân Định, Q.1, TP.HCM",72000000.0,600.0,120000.0,10.7634919323838,106.69384218272602,1.8893674252227652,5.0,6.0,680.22m²
"115 Vĩnh Viễn, P.4, Q.10, TP.HCM",7500000.0,496.68,15100.265764677459,10.784886383306935,106.69529001582077,0.6968064275779354,3.0,3.0,52.10m²
"D6, Long Thạnh Mỹ, Q.9, TP.HCM",25000000.0,65.1,384024.5775729647,10.76593489339837,106.70993026310654,1.9413433708819008,4.0,4.0,349.70m²
"147C Trần Quang Khải, P.Tân Định, Q.1, TP.HCM",19000000.0,453.46,41900.05733692057,10.786835485485646,106.71125904823919,1.5484067487355455,3.0,3.0,133.50m²
"222 Phùng Hưng, P.14, Q.5, TP.HCM",20000000.0,243.01,82301.13987078721,10.825935630932443,106.68508464423442,5.327744823214526,1.0,2.0,
"15 Phan Tôn, Đa Kao, Q.1, TP.HCM",15500000.0,280.28,55301.84101612674,10.76583562623481,106.69845436253611,1.544258169639744,2.0,1.0,110.60m²
"122 - 122A Nguyễn Xí, P.26, Q.Bình Thạnh, TP.HCM",65000000.0,625.6,103900.2557544757,10.805659517606511,106.7061811858947,2.9670515352712625,8.0,8.0,636.60m²
"15–17 Sông Thao, P.2, Q.Tân Bình, TP.HCM",62000000.0,304.54,203585.73586392592,10.807426529358763,106.6516765065551,6.013754179053718,7.0,4.0,479.03m²
"Nguyễn Xí, P.13, Q.Bình Thạnh, TP.HCM",12000000.0,300.0,40000.0,10.822659748521644,106.69767366680932,4.744828843972393,1.0,1.0,
"Đỗ Nhuận, P.Sơn Kỳ, Q.Tân Phú, TP.HCM",3950000.0,182.87,21600.043746924042,10.799176796865591,106.63803123591008,7.007247738897127,1.0,2.0,
"đường D6, P.Tân Phú, Q.7, TP.HCM",17900000.0,198.88,90004.02252614642,10.79289349390441,106.62851417396578,7.84690871960104,6.0,7.0,238.90m²
"37 Hưng Phú, P.8, Q.8, TP.HCM",14300000.0,244.86,58400.718778077266,10.733330952793903,106.67989876086122,5.548063870736896,1.0,1.0,58.40m²
"382EF Trần Hưng Đạo, P.11, Q.5, TP.HCM",58000000.0,494.88,117200.12932428063,10.823747830022663,106.73358588962788,6.158754136302446,5.0,5.0,
"216 Mai Xuân Thưởng, P.2, Q.6, TP.HCM",33000000.0,330.06,99981.82148700237,10.760936763877819,106.71926743380676,3.0408431591341865,21.0,21.0,428.60m²
"đường C12, P.13, Q.Tân Bình, TP.HCM",35000000.0,354.68,98680.50073305515,10.7987412705281,106.64002333149779,6.785131319027931,2.0,2.0,98.79m²
"Đoàn Văn Bơ, P.16, Q.4, TP.HCM",6000000.0,218.18,27500.229168576403,10.791612864032356,106.67513285326768,2.922513654081835,3.0,3.0,
"39 Phạm Đôn, P.11, Q.5, TP.HCM",16500000.0,221.29,74562.79090785846,10.818784362147632,106.68077628871137,4.753249399499591,8.0,3.0,161.80m²
"Đường 102, P.Tăng Nhơn Phú A, TP.Thủ Đức, TP.HCM",7800000.0,110.32,70703.40826686005,10.852630478731317,106.76559603384456,10.858996511333899,5.0,3.0,
"15 Đỗ Nhuận, Sơn Kỳ, Q.Tân Phú, TP.HCM",11000000.0,268.49,40969.86852396737,10.804212149877541,106.6257121666171,8.461094425631705,1.0,1.0,175.20m²
"770 Trường Sa, P.14, Q.3, TP.HCM",27000000.0,0.0,inf,10.775338447268503,106.69778533576029,0.5102789868474685,3.0,2.0,71.99m²
"1 đường số 7, Phú Hữu, Q.9, TP.HCM",43000000.0,133.54,322000.8986071589,10.7552604920055,106.65242285333876,5.774209637293564,5.0,6.0,379.50m²
"457 Hoàng Hữu Nam, Long Bình, Q.9, TP.HCM",25000000.0,111.11,225002.25002250023,10.774182491023915,106.74686573047822,5.268533030291902,5.0,2.0,172.30m²
"17 Đặng Dung, P.Tân Định, Q.1, TP.HCM",23000000.0,353.3,65100.48117746957,10.771012974831963,106.69746398315951,0.9852633345479712,5.0,5.0,239.90m²
"Mai Thị Lựu, P.Đa Kao, Q.1, TP.HCM",75000000.0,497.01,150902.3963300537,10.7792013613542,106.70836508529621,1.0232167927102869,3.0,4.0,467.80m²
"440 Sư Vạn Hạnh, P.9, Q.10, TP.HCM",15000000.0,265.48,56501.43136959469,10.775822347008296,106.6935591449021,0.7415351284162136,3.0,3.0,194.90m²
"693 QL50, Xã Bình Hưng, H.Bình Chánh, TP.HCM",17000000.0,0.0,inf,10.697323865040788,106.58622368666826,15.344198698515877,1.0,1.0,
"166 Mạc Vân, P.Xóm Củi, Q.8, TP.HCM",7500000.0,163.75,45801.52671755725,10.76464166194924,106.68705029936041,2.1264803134148855,2.0,2.0,126m²
"đường số 1, Long Trường, Q.9, TP.HCM",16000000.0,72.72,220022.00220022,10.788481459764888,106.6810698638129,2.186936005219169,3.0,2.0,154m²
"12 Ông Ích Khiêm, P.14, Q.11, TP.HCM",13000000.0,154.94,83903.44649541758,10.769542195025721,106.70328320598972,1.2248473693172834,6.0,5.0,256.10m²
"Ông Ích Khiêm, P.14, Q.11, TP.HCM",12500000.0,376.5,33200.531208499335,10.781034542764932,106.70546651133527,0.7176013967231876,3.0,4.0,121.80m²
"247 Âu Dương Lân, P.Hưng Phú, Q.8, TP.HCM",22000000.0,274.65,80101.94793373386,10.774175232899376,106.73130651787912,3.584384569929541,4.0,4.0,230.80m²
"138 đường HT35, P.Hiệp Thành, Q.12, TP.HCM",6500000.0,64.35,101010.10101010102,10.761911269207213,106.68783491237981,2.3253956446725828,4.0,3.0,
"31 Nguyễn Văn Mai, Võ Thị Sáu, Q.3, TP.HCM",40000000.0,368.92,108424.59069717012,10.785228312042175,106.70834302041374,1.1833799499660516,10.0,9.0,480.30m²
"87 Cộng Hoà, P.4, Q.Tân Bình, TP.HCM",42000000.0,396.97,105801.44595309469,10.803492180315935,106.65635827241387,5.3528460183134925,8.0,8.0,
"252 Lý Chính Thắng, P.9, Q.3, TP.HCM",22000000.0,287.95,76402.15315158882,10.81349661017906,106.66139197451638,5.553922870420776,1.0,1.0,72.28m²
"25 Trần Phú, P.4, Q.5, TP.HCM",8700000.0,437.18,19900.269911706848,10.752872711669513,106.73967846705746,5.350609177854529,1.0,1.0,39.80m²
"Bàn Cờ, P.3, Q.3, TP.HCM",24500000.0,3.71,6603773.584905661,10.755718527986089,106.69456705398609,2.7064079042867863,6.0,4.0,219.90m²
"MPN 51C Thạnh Xuân 31, P.Thới An, Q.12, TP.HCM",9000000.0,69.93,128700.12870012868,10.782538456378488,106.71070179333712,1.312557426998743,9.0,9.0,350.80m²
"Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",15700000.0,103.28,152013.94268009294,10.781688926391183,106.71638757209304,1.9102182124266798,4.0,3.0,172.60m²
"Võ Văn Hát, Long Trường, Q.9, TP.HCM",25000000.0,142.61,175303.27466517073,10.810449143505442,106.68698574926029,3.638560452314295,2.0,2.0,53.40m²
"91 Sương Nguyệt Ánh, P.Bến Thành, Q.1, TP.HCM",80000000.0,966.76,82750.63097356117,10.783865350527376,106.70126591423694,0.5134323833660611,18.0,20.0,577.20m²
"17 Đặng Tất, P.Tân Định, Q.1, TP.HCM",59000000.0,472.75,124801.69222633528,10.772033961526413,106.68760882877812,1.5148744320647767,1.0,1.0,112.70m²
"17 Đặng Tất, P.Tân Định, Q.1, TP.HCM",59000000.0,472.75,124801.69222633528,10.764349404449147,106.69108334165013,1.915763800267445,1.0,1.0,112.70m²
"Tú Mỡ, P.7, Q.Gò Vấp, TP.HCM",6980000.0,245.77,28400.53708752085,10.836486108696763,106.67619339925957,6.750733841441047,3.0,3.0,51.70m²
"MPN 50/50 Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",6600000.0,76.38,86410.05498821681,10.777591011994781,106.70278133194373,0.47686680957354427,3.0,3.0,145.10m²
"105 Độc Lập, P.Tân Thành, Q.Tân Phú, TP.HCM",38000000.0,215.66,176203.282945377,10.775462950844874,106.62057636840701,8.593458065601489,3.0,3.0,292.40m²
"114 Vĩnh Viễn, P.9, Q.10, TP.HCM",10900000.0,595.62,18300.258554111682,10.765884954491087,106.71504045994111,2.3304509424452755,3.0,3.0,36.60m²
