address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km
"Thửa 40 - Tờ 15 Hà Huy Giáp, P.Thạnh Xuân, Q.12, TP.HCM",22800000.0,1.14,20000000.0,10.788384200893208,106.68975420130276,1.3904811514386277
"42A Trần Huy Liệu, P.11, Q.Phú Nhuận, TP.HCM",160000000.0,164.54,972407.9251245898,10.78800914411963,106.69225939995657,1.172830942176999
"Thửa 10 - tờ 24 Tỉnh Lộ 8, Xã Hòa Phú, H.Củ Chi, TP.HCM",13000000.0,13.88,936599.4236311238,10.997549698747907,106.48975740436576,33.221679040532926
"Thửa 1105 - tờ 56 Võ Thị Thừa, P.An Phú Đông, Q.12, TP.HCM",3300000.0,62.85,52505.96658711217,10.789133894231504,106.71613691353303,2.1378815243826605
"Thửa 1106 - tờ 56 Võ Thị Thừa, P.An Phú Đông, Q.12, TP.HCM",3300000.0,62.73,52606.40841702535,10.780193197032183,106.69696983402908,0.22958091876323328
"TK46/7 (Thửa 192 - tờ 12) Võ Văn Kiệt, P.Cầu Kho, Q.1, TP.HCM",8950000.0,237.4,37700.08424599832,10.762527577970383,106.6930154497127,2.0189901725594384
"Thửa 750 - Tờ 10 đường 460, Xã Trung An, H.Củ Chi, TP.HCM",2500000.0,19.31,129466.59761781461,11.020738906142793,106.51480630550752,33.40643143794968
"Thửa 749 - Tờ 10 đường 460, Xã Trung An, H.Củ Chi, TP.HCM",2500000.0,19.29,129600.82944530845,10.996222558518829,106.49553066752318,32.68253407790642
"Thửa 850 - tờ 10 ấp 6, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2400000.0,22.66,105913.50397175639,11.006062253381897,106.5135085949991,32.21553444470589
"Thửa 352 - tờ 269 Phan Huy Ích, P.14, Q.Gò Vấp, TP.HCM",8000000.0,123.07,65003.656455675635,10.82698255287946,106.66933322749561,6.148258271185034
"Thửa 351 - tờ 269 Phan Huy Ích, P.14, Q.Gò Vấp, TP.HCM",8000000.0,123.07,65003.656455675635,10.82634222433714,106.66793777430986,6.170980798445053
"Thửa 1286 - Tờ 73 Thạnh Xuân 25, P.Thạnh Xuân, Q.12, TP.HCM",4690000.0,58.62,80006.82360968953,10.782249640314156,106.69767345187893,0.31027248896057497
"317/20 Thống Nhất, P.11, Q.Gò Vấp, TP.HCM",5850000.0,133.25,43902.439024390245,10.840858731413798,106.66814867411942,7.552545411310794
"Thửa 1503 - tờ 33 Thạnh Lộc 16, P.An Phú Đông, Q.12, TP.HCM",3600000.0,50.84,70810.38552321006,10.781294018331593,106.70439723373804,0.6104825653676176
"Thửa 990 - Tờ 4 Thạnh Lộc 47, P.Thạnh Lộc, Q.12, TP.HCM",3200000.0,45.07,71000.66563124029,10.770611430602868,106.69549126629369,1.0859434144866766
"Thửa 913 - tờ 62 Thạnh Xuân 43, P.Thạnh Xuân, Q.12, TP.HCM",4250000.0,56.06,75811.63039600427,10.784581364079827,106.71157898138938,1.471624348298342
"Thửa 912 - tờ 62 Thạnh Xuân 43, P.Thạnh Xuân, Q.12, TP.HCM",4150000.000000001,66.08,62802.66343825668,10.768777375627693,106.7129897271088,1.9530038524843547
"Thửa 911 - tờ 62 Thạnh Xuân 43, P.Thạnh Xuân, Q.12, TP.HCM",4550000.0,57.74,78801.52407343262,10.78471500940213,106.70801964633569,1.1244698912083786
"Thửa 1073 - Tờ 3 Quốc Lộ 1A, P.An Phú Đông, Q.12, TP.HCM",3900000.0,45.34,86016.76224084693,10.78936904372036,106.70566471125036,1.2847913337706163
"Thửa 1105 - Tờ 75 Võ Thị Liễu, P.An Phú Đông, Q.12, TP.HCM",4500000.0,80.35,56004.978220286255,10.778577515374915,106.71635056156212,1.8992377857027907
"2/29 Tổ 4 - KP1, P.Thạnh Lộc, Q.12, TP.HCM",5400000.0,54.76,98612.12563915267,10.76897382971253,106.69569885913931,1.2500592707128304
"376 Tổ 6, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",2200000.0,6.03,364842.4543946932,10.998121568185596,106.50433209785152,32.192498012385926
"104 Trang Tử, P.02, Q.6, TP.HCM",2800000.0,31.12,89974.29305912596,10.823540990475129,106.71894908139966,5.307702175759881
"46 Trần Thị Năm, P.Tân Chánh Hiệp, Q.12, TP.HCM",7300000.0,56.06,130217.62397431323,10.785347385861206,106.71453789468079,1.8044080059231262
"5G Hẻm 6, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",7400000.0,40.0,185000.0,10.878170615501245,106.58147887190938,16.842215335250472
"17/9 TL 44, P.Thạnh Lộc, Q.12, TP.HCM",5900000.0,43.06,137018.11425917325,10.771985888844524,106.70669628148757,1.2031617942763209
"98 ấp 2, Xã Long Thới, H.Nhà Bè, TP.HCM",2700000.0,19.25,140259.74025974027,10.703243605159882,106.72784057379492,9.034011331186898
"Thửa 569 - Tờ 67 Thạnh Xuân 13, P.Thạnh Xuân, Q.12, TP.HCM",4400000.0,40.0,110000.0,10.782845246661903,106.70776783860724,1.0140212551573407
"Thửa 910 - Tờ 110 Thạnh Xuân 14, P.Thới An, Q.12, TP.HCM",3600000.0,34.28,105017.50291715286,10.767394349172605,106.71074105186197,1.8760506465632745
"Thửa 624 - Tờ 37 An Phú Đông 3, P.An Phú Đông, Q.12, TP.HCM",2700000.0,24.32,111019.73684210527,10.788786242425886,106.7051501713762,1.199849902233888
"24 Long Thuận, Trường Thạnh, Q.9 cũ, TP.HCM",4200000.0,52.5,80000.0,10.748395802038049,106.71773108002101,4.029854555698615
"6 Rừng Sác, Xã Bình Khánh, H.Cần Giờ, TP.HCM",2500000.0,27.77,90025.20705797624,10.4190672670243,106.89412495600872,45.25263555941944
"Thạnh Lộc 16, P.Thạnh Lộc, Q.12, TP.HCM",1700000.0,36.17,47000.27647221454,10.773769212645133,106.69305106406736,0.9327929195490163
"Thửa 970 - Tờ 8 Bưng Tràm, Xã Tân Thạnh Tây, H.Củ Chi, TP.HCM",1150000.0,1.76,653409.0909090909,10.993951043116086,106.49848238332687,32.27892170745616
"Thửa 554 - Tờ 7 Thạnh Lộ 40, P.Thạnh Lộc, Q.12, TP.HCM",4250000.0,55.55,76507.65076507651,10.771245540839978,106.71011913188423,1.53742226037676
"Thửa 720 - Tờ 22 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1950000.0,11.94,163316.58291457288,11.010113298976938,106.51169443774374,32.688715635975164
"Thửa 721 - Tờ 22 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1950000.0,11.78,165534.80475382003,11.01049066239691,106.51650875414767,32.39441980591036
"Thửa 722 - Tờ 22 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1950000.0,11.25,173333.33333333334,11.005948994753828,106.5165705938154,31.99604037092037
"379/76 Thống Nhất, P.11, Q.Gò Vấp, TP.HCM",6800000.0,109.5,62100.45662100457,10.83705784063488,106.68573358215849,6.499820032166252
"Thửa 738 - Tờ 20 Đông Thạnh 3, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",1990000.0,24.81,80209.59290608625,10.877093133505449,106.6066597254035,14.760585181580861
"Nguyễn Oanh, P.17, Q.Gò Vấp, TP.HCM",25000000.0,117.64,212512.7507650459,10.81240903024677,106.67986426215148,4.173088273623679
"D8, P.Thuận Giao, TP.Thuận An, TP.HCM",11370000.0,34.27,331777.0644878902,10.82052909970624,106.73876895351296,6.260998161940311
"đường 6D, Xã Vĩnh Lộc B, H.Bình Chánh, TP.HCM",19500000.0,22.26,876010.781671159,10.67864975512454,106.59231952580083,16.16759174632273
"110 TL 37, Thạnh Lộc, Q.12, TP.HCM",3850000.0,74.03,52005.94353640416,10.765364623946146,106.70818797886068,1.8836010842954054
"Thửa 633-1 - tờ 12 Hiệp Thành 13, P.Hiệp Thành, Q.12, TP.HCM",4390000.0,51.34,85508.37553564472,10.771728879612294,106.70756373918874,1.2905787138937381
"Quách Điêu, Xã Vĩnh Lộc A, H.Bình Chánh, TP.HCM",12600000.0,28.0,450000.0,10.679121643067074,106.59766648184507,15.713491699494774
"Thạnh Xuân 24, P.Thạnh Xuân, Q.12, TP.HCM",3300000.0,37.33,88400.75006697027,10.782356083094696,106.71464274753286,1.731263180035437
"Một phần số 219/16 đường Tô Ngọc Vân, P.Thạnh Xuân, Q.12, TP.HCM",4980000.0,47.56,104709.8402018503,10.77454522179405,106.7135945852158,1.6952835983361594
"Thửa 614 - tờ 77 Quốc Lộ 1A, P.An Phú Đông, Q.12, TP.HCM",3100000.0,59.04,52506.77506775068,10.765228737530425,106.71203361280175,2.148434802528015
"Thửa 1194 - Tờ 23 Thạnh Xuân 33, P.Thạnh Xuân, Q.12, TP.HCM",4850000.0,39.2,123724.48979591836,10.786005137226313,106.70149609509944,0.7390837283120162
"Thửa 790 - Tờ 6 Võ Văn Hát, Long Trường, Q.9, TP.HCM",16250000.0,65.81,246922.9600364686,10.75073836422667,106.70982306070324,3.423008468118863
"Thửa 28 - tờ 7 Nguyễn Văn Khạ, Xã Tân An Hội, H.Củ Chi, TP.HCM",4000000.0,9.75,410256.41025641025,11.013103654139208,106.5138350342904,32.80215256640754
"Thửa 621 - Tờ 68 An Nhơn Tây, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",1700000.0,7.21,235783.63384188627,11.010615674411945,106.49681807057686,33.77349128781718
"Thửa 704 - tờ 27 đường 65, Xã Tân Phú Trung, H.Củ Chi, TP.HCM",8700000.0,12.47,697674.4186046511,10.802263622373594,106.61924158183722,9.07309254208703
"Một phần nhà số 17B (Thửa 547 - Tờ 149) đường số 1A, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",7000000.0,78.47,89206.06601248885,10.769938350034751,106.60238915403752,10.625328032985825
"Thửa 1372 - tờ 12 Thạnh Lộc 39, P.Thạnh Lộc, Q.12, TP.HCM",13800000.0,37.57,367314.34655310086,10.790189809637619,106.68701099365877,1.7469543160439858
"Thửa 853 - Tờ 9 Thạnh Xuân 52, P.Thạnh Xuân, Q.12, TP.HCM",1250000.0,16.49,75803.51728320195,10.782010426081335,106.70645166161701,0.848403552388214
"Thửa 1398 - tờ 5 Trung Lập, Xã Trung Lập Hạ, H.Củ Chi, TP.HCM",1600000.0,1.99,804020.1005025125,11.0092592235463,106.48791847014252,34.30708422439297
"Thửa 709 - tờ 74 Nhuận Đức, Xã Nhuận Đức, H.Củ Chi, TP.HCM",2400000.0,15.05,159468.43853820598,11.004830785605158,106.51352095845716,32.10898852939482
"Thửa 151 - tờ 16 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",4600000.0,3.17,1451104.1009463724,10.993320639573271,106.50976501354639,31.40161466948301
"Thửa 670 - Tờ 67 đường số 1, Xã Vĩnh Lộc A, H.Bình Chánh, TP.HCM",6000000.0,48.97,122523.9942822136,10.696684364812167,106.60459686148351,13.826932513141797
"đường Giồng Cát, Xã Tân Phú Trung, H.Củ Chi, TP.HCM",680.0,3.79,179.41952506596306,10.804865868569212,106.6317116736385,7.867321305132892
"Thửa 689 - tờ 19 đường 416, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",2900000.0,14.5,200000.0,11.000670794511212,106.49589870120202,33.01747895089065
"Thửa 915 - tờ 28 Tỉnh Lộ 8, Xã Hòa Phú, H.Củ Chi, TP.HCM",2050000.0,20.13,101838.0526577248,11.009925251232549,106.51029001858193,32.76897321902586
"Thửa 355 - tờ 9 Tỉnh Lộ 15, Xã Phú Mỹ Hưng, H.Củ Chi, TP.HCM",13000000.0,3.02,4304635.761589404,11.009806660204209,106.51146285566564,32.67817413278793
"Thửa 1030 - Tờ 142 Kênh Tiêu, Xã Xuân Thới Thượng, H.Hóc Môn, TP.HCM",4900000.0,52.74,92908.60826697004,10.873182462149353,106.59045128173325,15.738401893285394
"Thửa 1031 - Tờ 142 Kênh Tiêu, Xã Xuân Thới Thượng, H.Hóc Môn, TP.HCM",6200000.0,60.37,102700.01656451881,10.88923879014725,106.59300213177595,16.762920412735134
"Thửa 688 - tờ 21 An Nhơn Tây, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",2100000.0,11.38,184534.2706502636,10.994437792753804,106.49773209416324,32.37415062799298
"Thửa 564 - tờ 3 Tân An Hội, Xã Tân An Hội, H.Củ Chi, TP.HCM",2550000.0,10.42,244721.68905950096,11.018163222848582,106.50636436330515,33.747793853600676
"Thửa 793 - Tờ 32 đường 409, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",1850000.0,20.5,90243.90243902439,11.020440265065096,106.50178974825604,34.25747007009536
"Thửa 517 - Tờ 28 đường số 17, Bình Trưng Đông, Q.2, TP.HCM",13800000.0,164.09,84100.18892071424,10.821127493266946,106.72411614000632,5.332935518655859
"Thửa 601 - Tờ 2 đường 500, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",2200000.0,6.77,324963.0723781389,11.003485281133045,106.50996318658376,32.241737208987935
"Thửa 894 - tờ 51 Hà Duy Phiên, Xã Bình Mỹ, H.Củ Chi, TP.HCM",2050000.0,19.05,107611.54855643044,11.00605311362189,106.51322581228129,32.2342224810327
"Thửa 702 - tờ 4 đường Võ Thị Thừa, P.An Phú Đông, Q.12, TP.HCM",2950000.0,54.62,54009.52032222629,10.790580046692444,106.69006995956914,1.5445498203000472
"đường Vườn Thơm, Xã Bình Lợi, H.Bình Chánh, TP.HCM",7000000.0,24.66,283860.502838605,10.674454152507268,106.59563555250978,16.237463907393327
"Thửa 809 - tờ 29 Suối Lội, Xã Tân Thông Hội, H.Củ Chi, TP.HCM",6900000.0,25.42,271439.81117230526,11.016966416969716,106.48814443181199,34.92605077848641
"Thửa 702 - tờ 7 đường số 25, Xã Tân Thông Hội, H.Củ Chi, TP.HCM",20000000.0,15.89,1258653.2410320956,11.01129390906738,106.50785419961558,33.05442489900132
"Thửa 716 - tờ 156 Suối Lội, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",1850000.0,16.41,112736.13650213284,11.00195099048469,106.49838673271756,32.940617824631
"Thửa 715 - tờ 156 Suối Lội, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",1850000.0,16.41,112736.13650213284,11.00854206360691,106.50209413547564,33.22380552543939
"Thửa 615 - tờ 30 Giồng Cát, TT.Củ Chi, H.Củ Chi, TP.HCM",3200000.0,22.22,144014.40144014402,11.000194722236454,106.49234149248545,33.241669886764356
"Thửa 911 - tờ 30 Suối Lội, Xã Tân Thông Hội, H.Củ Chi, TP.HCM",2200000.0,19.59,112302.19499744767,11.020474728706176,106.50197521424096,34.247673983174685
"Thửa 802 - tờ 11 Phước Thạnh, Xã Phước Thạnh, H.Củ Chi, TP.HCM",1650000.0,8.76,188356.16438356164,10.99340950290549,106.48832057103645,33.00071115707139
"Thửa 587 - tờ 19 ấp Thượng, Xã Tân Thông Hội, H.Củ Chi, TP.HCM",4800000.0,13.81,347574.22157856624,11.014439382122713,106.49220550673026,34.423392147479916
"Thửa 332 - tờ 52 ấp Tân Tiến, TT.Củ Chi, H.Củ Chi, TP.HCM",4000000.0,14.04,284900.2849002849,11.01966522116716,106.5141786406323,33.353305823161435
"Thửa 707 - tờ 7 đường 572, Xã Trung Lập Hạ, H.Củ Chi, TP.HCM",1300000.0,14.06,92460.88193456615,11.008396203233852,106.50636366311294,32.910847210736435
"Thửa 540 - tờ 33 ấp 5, Xã Bình Mỹ, H.Củ Chi, TP.HCM",4300000.0,10.57,406811.7313150426,11.005019091368636,106.5005838093941,33.03626173599468
"Thửa 765 - tờ 53 Tô Ngọc Vân, P.Thạnh Xuân, Q.12, TP.HCM",3650000.0,39.67,92009.07486765817,10.764021101282486,106.70004925201042,1.7472670197649756
"Thửa 1208 - tờ 97 Hiệp Thành 45, P.Tân Thới Hiệp, Q.12, TP.HCM",4250000.0,67.78,62702.8622012393,10.76272921860424,106.7008169069623,1.8967106326433396
"Thửa 1224 - tờ 19 Bình Mỹ, Xã Bình Mỹ, H.Củ Chi, TP.HCM",2200000.0,17.6,124999.99999999999,11.018255851835974,106.51046614967495,33.47782445882022
"Thửa 1119 - tờ 26 Lê Thị Riêng, P.Thới An, Q.12, TP.HCM",5700000.0,61.02,93411.99606686331,10.77791947027199,106.69882447766113,0.20754911116100194
"Thửa 688 - tờ 30 Trung Lập, Xã Phú Mỹ Hưng, H.Củ Chi, TP.HCM",3100000.0,1.94,1597938.144329897,10.997209403308478,106.50418999097674,32.12719269719313
"Thửa 827 - tờ 112 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1800000.0,9.73,184994.86125385406,11.008934439110602,106.49982394640425,33.41807511916123
"Thửa 187 - tờ 20 Tỉnh Lộ 8, Xã Hòa Phú, H.Củ Chi, TP.HCM",17000000.0,12.19,1394585.726004922,11.021459349577576,106.49527227498626,34.796871824255895
"Thửa 608 - tờ 43 Bình Mỹ, Xã Bình Mỹ, H.Củ Chi, TP.HCM",4500000.0,41.24,109117.36178467507,11.008753375566135,106.49671731803146,33.625314976068836
"8/58 ( Thửa 828 - tờ 20) Thạnh Xuân 40, P.Thạnh Xuân, Q.12, TP.HCM",4500000.0,52.26,86107.92192881745,10.765343380510105,106.70573782993324,1.7579350137392658
"Thửa 816 - tờ 28 đường số 18, Xã Tân Thông Hội, H.Củ Chi, TP.HCM",3000000.0,19.74,151975.68389057752,11.00670908786131,106.50596145814168,32.795993368717944
"Thửa 70 - tờ 67 An Nhơn Tây, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",3900000.0,2.43,1604938.2716049382,11.013934574100354,106.49599710445914,34.110141457387684
"Thửa 636 - tờ 30 Trung Lập, Xã Phú Mỹ Hưng, H.Củ Chi, TP.HCM",3100000.0,1.93,1606217.616580311,11.020831272636759,106.49259446479007,34.93195657529623
"Thửa 684 - tờ 50 Nhuận Đức, Xã Nhuận Đức, H.Củ Chi, TP.HCM",1250000.0,10.77,116063.13834726092,10.9983512700038,106.50335309472854,32.28238679252435
"Thửa 683 - tờ 50 Nhuận Đức, Xã Nhuận Đức, H.Củ Chi, TP.HCM",1250000.0,10.97,113947.12853236098,10.999347188488874,106.49278613827825,33.1398999363899
"Thửa 376 - tờ 15 Đông Thạnh, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",2800000.0,19.64,142566.1914460285,10.895993195850467,106.60567009294851,16.414679348986272
"Thửa 537 - tờ 48 Nhuận Đức, Xã Nhuận Đức, H.Củ Chi, TP.HCM",2300000.0,8.1,283950.6172839506,11.012241512364529,106.48872025851,34.49330453253717
"3/28D ( Thửa 513 - tờ 97 ) Bình Gĩa, P.13, Q.Tân Bình, TP.HCM",4800000.0,132.96,36101.08303249097,10.805400718924682,106.64690260466135,6.365943382752897
"Thửa 533 - tờ 72 đường 501, Xã Nhuận Đức, H.Củ Chi, TP.HCM",2350000.0,8.08,290841.58415841585,11.010134816980473,106.50569867009663,33.10517512650817
"Thạnh Lộc 27, P.Thạnh Lộc, Q.12, TP.HCM",8199999.999999999,24.06,340814.63009143807,10.762495533168988,106.70758020666737,2.128928145056919
"Thửa 932 - tờ 9 Lê Thị Riêng, P.Thới An, Q.12, TP.HCM",4800000.0,59.18,81108.48259547145,10.781527310307887,106.71303643050297,1.5441418092049048
"Thửa 792 - tờ 63 Huỳnh Thị Na, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",3990000.0,47.16,84605.59796437659,10.872005953870778,106.60619205345216,14.391502565761018
"Thạnh Xuân 22, P.Thạnh Xuân, Q.12, TP.HCM",6450000.0,87.39,73807.0717473395,10.761263525535032,106.70645381218038,2.2038288847821645
"Thửa 606 - tờ 14 Võ Thị Bàng, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",7950000.0,5.65,1407079.646017699,10.9963369258586,106.51613365636341,31.20256765687295
"Thửa 584 - tờ 45 đường 490, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",2400000.0,9.56,251046.0251046025,11.018809521658126,106.50459153386973,33.92476870519615
"Thửa 1243 - tờ 1 Hồ Thị Lai, Xã Tân Phú Trung, H.Củ Chi, TP.HCM",730.0,3.85,189.6103896103896,10.794751404377974,106.63505088376677,7.190047715899727
"Thạnh Xuân 24, P.Thạnh Xuân, Q.12, TP.HCM",1750000.0,13.4,130597.01492537314,10.784697141514116,106.69733451731938,0.5740466716064916
"Thửa 727 - tờ 58 ấp 7, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",1800000.0,20.2,89108.91089108911,11.015030848325992,106.49465530757095,34.297664093039586
"Thửa 711 - tờ 74 Nhuận Đức, Xã Nhuận Đức, H.Củ Chi, TP.HCM",1150000.0,13.26,86726.99849170438,11.005626837539928,106.50045095325882,33.09650017041461
"Thửa 576 - tờ 226, Hẻm 38 Gò Xoài, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",4350000.0,66.82,65100.26938042503,10.756368491051294,106.59378909706608,11.798037449296912
"Thạnh Xuân 52, P.Thạnh Xuân, Q.12, TP.HCM",2350000.0,41.96,56005.719733079124,10.771862782876664,106.69542839108006,0.9606730382555961
"Thửa 80 - tờ 51 Phú Thuận, Xã Phú Mỹ Hưng, H.Củ Chi, TP.HCM",15000000.0,4.47,3355704.697986577,10.996719380450367,106.48961218546442,33.1661254807145
"Thửa 612 - tờ 13 đường 65, Xã Tân Phú Trung, H.Củ Chi, TP.HCM",5900000.0,13.07,451415.45524100994,10.789753539198887,106.63400730350642,7.196040045444856
"Thửa 629 - tờ 70 Gốc Rưng, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",2250000.0,2.19,1027397.2602739726,11.012493408197189,106.49586184932544,33.99894798547236
"Thửa 623 - tờ 53 đường 521, Xã Nhuận Đức, H.Củ Chi, TP.HCM",2450000.0,14.66,167121.41882673942,11.006164557030685,106.49509730208361,33.52772996422829
"Thửa 569 - tờ 89, Một phần nhà số 168/61 Chiến Lược, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5100000.0,63.59,80201.28951092939,10.765678885262085,106.61118811736078,9.732968845675037
"Thửa 1116 - tờ 60, đường Thạnh Xuân 52, P.Thạnh Xuân, Q.12, TP.HCM",2980000.0,46.7,63811.56316916488,10.786574319268109,106.6942440433867,0.9152741613391268
"Thạnh Lộc 15, P.An Phú Đông, Q.12, TP.HCM",3300000.0,62.38,52901.571016351394,10.780231410193174,106.70917498694385,1.110851612391213
"Thửa 609 - tờ 45 đường 762, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",1400000.0,9.15,153005.4644808743,10.993554989497868,106.51153801411684,31.293801753426642
"Thửa 535 - tờ 55 đường số 10A, Xã Tân An Hội, H.Củ Chi, TP.HCM",5000000.0,15.45,323624.5954692557,10.991769038498234,106.49333583579963,32.489154561015766
"Thửa 785 - tờ 33, đường số 6, Long Trường, Q.9, TP.HCM",4600000.0,46.04,99913.1190269331,10.827158260108542,106.73033907379451,6.259683188528443
"Thửa 759 - tờ 53 Tỉnh Lộ 15, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",3000000.0,15.89,188797.98615481434,11.017070962022709,106.4875029902692,34.98105386430192
"Thửa 572 - tờ 18 Nguyễn Thị Lèn, Xã Trung An, H.Củ Chi, TP.HCM",4000000.0,11.5,347826.0869565217,11.00189973042539,106.50144248140424,32.71484318705106
"Thửa 559 - tờ 24 Lưu Khai Hồng, TT.Củ Chi, H.Củ Chi, TP.HCM",850.0,5.69,149.3848857644991,10.994992818419512,106.49494282837938,32.62696913976696
"Thửa 527 - tờ 2 Phạm Văn Chèo, TT.Củ Chi, H.Củ Chi, TP.HCM",690.0,4.51,152.99334811529934,11.013147488630352,106.49614135602161,34.0338195025418
"Thửa 525 - tờ 48 đường 10A, TT.Củ Chi, H.Củ Chi, TP.HCM",2750000.0,29.0,94827.58620689655,11.008948426645045,106.494104313649,33.83006446242613
"Thửa 841 - tờ 8 đường 130, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2500000.0,22.78,109745.39069359086,11.01022832936205,106.4921892744204,34.07482155458842
"Thửa 866 - tờ 145 Cây Bài, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",1900000.0,10.85,175115.2073732719,11.017627604526261,106.49259372060159,34.66235622935998
"Thửa 36 - tờ 2 đường 500, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",3600000.0,4.2,857142.8571428572,10.995443112227914,106.5170988357066,31.059070325344518
"Thửa 824 - tờ 56 Nguyễn Kim Cương, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",3000000.0,7.93,378310.2143757882,10.99690672211014,106.50902232840731,31.75404342390089
"300/28-300/28A Nguyễn Thái Sơn, P.1, Q.Gò Vấp, TP.HCM",18000000.0,95.74,188009.1915604763,10.82790392887029,106.66587958251684,6.439816242071563
"Thửa 605 - tờ 82 An Nhơn Tây, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",1550000.0,4.39,353075.1708428246,11.00451687445386,106.51660836695463,31.86977934631413
"Thửa 572 - tờ 5 Sông Lu, Xã Hòa Phú, H.Củ Chi, TP.HCM",4500000.0,16.07,280024.8911014312,11.01830892242643,106.51664994774998,33.07051622724912
"Thửa 920 - tờ 5 Ba Sa, Xã Phước Hiệp, H.Củ Chi, TP.HCM",1380000.0,11.04,125000.00000000001,11.000285411698561,106.50105333985512,32.6092131066404
"Thửa 546 - tờ 37 Phạm Thị Liền, Xã Thái Mỹ, H.Củ Chi, TP.HCM",3990000.0,7.98,500000.0,11.01023032166977,106.48759682937089,34.410222198807254
"Thửa 539 - tờ 11 Bàu Lách, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",12500000.0,8.19,1526251.5262515263,10.999606165732423,106.48864139222073,33.47065545494903
"Thửa 1165 - tờ 21 đường 577, Xã Trung Lập Hạ, H.Củ Chi, TP.HCM",1700000.0,8.88,191441.44144144142,11.009555270758446,106.51059616875723,32.716112740390315
"Thửa 116 - tờ 47 đường HL2, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",2900000.0,11.68,248287.67123287672,11.019620917145744,106.49097429210295,34.9449311445591
"Thửa 672 - tờ 30 Bàu Trâm, Xã Trung An, H.Củ Chi, TP.HCM",1350000.0,13.69,98612.12563915267,10.994250703715872,106.498680326791,32.28856420808185
"Thửa 717 - tờ 44 đường 762, Xã An Nhơn Tây, H.Củ Chi, TP.HCM",1700000.0,11.11,153015.30153015302,10.996579858712282,106.50837943373593,31.772778269682586
"Thửa 34 - tờ 16 Tỉnh Lộ 6, Xã Phú Mỹ Hưng, H.Củ Chi, TP.HCM",7000000.0,4.01,1745635.910224439,11.015143600583958,106.49710126854525,34.13357634380468
"Thửa 723 - tờ 24 Phước Thạnh, Xã Thái Mỹ, H.Củ Chi, TP.HCM",1680000.0,3.36,500000.0,11.011617303530155,106.51336259446975,32.70501469531249
"Thửa 538 - tờ 3 Trung Lập, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",2200000.0,3.41,645161.2903225806,11.007115274503557,106.49370207673319,33.707709957426616
"Thửa 605 - tờ 48 đường 438, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",5800000.0,9.78,593047.0347648262,11.014956930572579,106.51293900649279,33.02390434622017
"Thửa 642 - tờ 20 Nguyễn Thị Lắng, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",7000000.0,15.71,445576.06619987264,11.011443707418106,106.49570083924195,33.92268102359232
"Thửa 1541 - tờ 25 Trần Thị Cẩm, TT.Củ Chi, H.Củ Chi, TP.HCM",3050000.0,7.75,393548.3870967742,11.013543377479776,106.48799701332565,34.65334411023451
"Thửa 1387 - tờ 5 Tỉnh Lộ 7, Xã Trung Lập Hạ, H.Củ Chi, TP.HCM",800.0,1.42,563.3802816901409,11.001548004986448,106.51294907184955,31.86824222734815
