address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km,số phòng ngủ,số phòng tắm,diện tích sử dụng
"165/36A Nguyễn Văn Luông, P.10, Q.6, TP.HCM",12800000.0,197.56,64790.44340959709,10.767547870004028,106.68670554103807,1.9101085947364127,2.0,3.0,136.20m²
"220/30 Thới An 32, P.Thới An, Q.12, TP.HCM",4950000.0,97.63,50701.628597767085,10.7863387936276,106.70458693822201,0.9461239375439967,3.0,2.0,94.40m²
"141/9 Bàn Cờ, P.3, Q.3, TP.HCM",25000000.0,279.64,89400.6579888428,10.766620548736837,106.65689373652943,4.832828707267959,4.0,4.0,264.10m²
"465/6 Hòa Hảo, P.8, Q.10, TP.HCM",5950000.0,280.66,21200.028504240003,10.778067447628835,106.69379555738209,0.6029747263125701,4.0,3.0,78.60m²
"322/7 Vĩnh Viễn, P.4, Q.10, TP.HCM",3990000.0,114.0,35000.0,10.782124570052991,106.71479146576154,1.7433248887007575,2.0,1.0,70m²
"51/26/12 Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",13000000.0,83.65,155409.44411237296,10.784647386598094,106.70772265996023,1.0924759484214148,2.0,3.0,291m²
"127/99/19 Âu cơ, P.14, Q.11, TP.HCM",5950000.0,179.21,33201.272250432456,10.762254393793883,106.6897885142846,2.1866272611071635,4.0,3.0,99.60m²
"49/3 Khánh Hội, P.3, Q.4, TP.HCM",6950000.0,192.52,36100.14543943486,10.751056308534904,106.73824701565499,5.338356317902954,5.0,3.0,116.50m²
"112/9/8 An Bình, P.5, Q.5, TP.HCM",6180000.0,249.19,24800.353144187167,10.754989328521464,106.69546457272587,2.7702772307617094,3.0,3.0,75.80m²
"38 Đường 38, P.Hiệp Bình Chánh, TP.Thủ Đức, TP.HCM",7310000.0,41.16,177599.61127308066,10.847024194751807,106.7628438836195,10.198946146661648,,,177.80m²
"428/6/13-15 An Dương Vương, P.16, Q.8, TP.HCM",13000000.0,180.3,72102.05213533,10.820574599634895,106.65627394137076,6.497558523272862,12.0,12.0,72.10m²
"254/40 Thái Phiên, P.8, Q.11, TP.HCM",11000000.0,167.42,65703.0223390276,10.768793631632093,106.71474720757433,2.105663302925547,10.0,6.0,303.10m²
"59/35b đường 12, Trường Thạnh, Q.9, TP.HCM",1500000.0,29.94,50100.2004008016,10.825395797855542,106.67382348657523,5.749012452488901,2.0,2.0,100m²
"227/5/15 Gò Dầu, P.Tân Quý, Q.Tân Phú, TP.HCM",11000000.0,114.94,95702.10544631982,10.79628887379147,106.6367027249704,7.056426998530639,5.0,4.0,274.44m²
"600/2/3Q Hồng Bàng, P.16, Q.11, TP.HCM",6900000.0,158.98,43401.6857466348,10.7686297114688,106.69984335553819,1.2371390771481354,4.0,4.0,137.50m²
"867/21 Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",4700000.0,79.12,59403.43781597573,10.762935425401203,106.69566311184471,1.8997702618045904,2.0,2.0,101.40m²
"43/29 Tú Mỡ, P.7, Q.Gò Vấp, TP.HCM",8980000.0,162.68,55200.39341037619,10.815415136508433,106.66498107982947,5.421867017940833,3.0,3.0,147.60m²
"188/22 Cao Đạt, P.1, Q.5, TP.HCM",9500000.0,197.91,48001.61689656915,10.797135106559015,106.71887190227268,2.897068893222761,2.0,1.0,
"343/20 Vĩnh Viễn, P.8, Q.10, TP.HCM",7800000.0,323.65,24100.108141510893,10.786075360373589,106.69961795566192,0.6987817364023353,1.0,1.0,64.70m²
"MPN 109/9B Thạnh Xuân 22, P.Thạnh Xuân, Q.12, TP.HCM",4000000.0,78.89,50703.511218151856,10.788756779579739,106.6890961333112,1.4712940227036884,1.0,1.0,
"13/25 Nguyễn Văn Săng, P.Tân Sơn, Q.Tân Phú, TP.HCM",7500000.0,160.25,46801.872074882995,10.781803004262208,106.62689394203092,7.892279681962523,,,46.80m²
"6/23F Chánh Hưng, P.Hưng Phú, Q.8, TP.HCM",3480000.0,124.73,27900.264571474385,10.743116540445579,106.66016912756695,5.8749589013914285,2.0,1.0,
"75/44/17 D9, P.Tây Thạnh, Q.Tân Phú, TP.HCM",2650000.0,126.19,21000.07924558206,10.790637620381544,106.62411182764018,8.280750629140407,2.0,2.0,
"87/117/36/21 Nguyễn Sỹ Sách, P.15, Q.Tân Bình, TP.HCM",17100000.0,94.53,180894.9539828626,10.787442706099016,106.6563585161564,4.7428628170971905,,,180.89m²
"Trần Quang Khải, P.Tân Định, Q.1, TP.HCM",22000000.0,321.63,68401.57945465286,10.76749375525568,106.69235283384882,1.5431883166666878,4.0,3.0,200.80m²
"958/31 Hậu Giang, P.12, Q.6, TP.HCM",5350000.0,108.51,49304.21159340153,10.74737671416761,106.6696999784389,4.8104125660787,2.0,2.0,92m²
"751/2 Ba Đình, P.Hưng Phú, Q.8, TP.HCM",4780000.0,133.51,35802.56160587222,10.816272324602341,106.69973706636515,4.036726766103438,2.0,2.0,73.70m²
"59/160/51/3 đường 102, Tăng Nhơn Phú A, Q.9, TP.HCM",5850000.0,105.21,55603.07955517537,10.789925673453759,106.72681523945492,3.2393819184223,2.0,2.0,91.60m²
"550/25/8 Hồng Bàng, P.16, Q.11, TP.HCM",1460000.0,153.68,9500.260281103592,10.779560503754599,106.70154777384033,0.2766989470408543,2.0,1.0,16.20m²
"62/115 Lý Chính Thắng, P.8, Q.3, TP.HCM",4950000.0,177.1,27950.31055900621,10.782304475640961,106.66988728499093,3.199206366709361,2.0,3.0,19.10m²
"48F/13E Hoàng Sĩ Khải, P.14, Q.8, TP.HCM",2980000.0,79.25,37602.523659305996,10.82184275722358,106.67558441598679,5.311828331666782,2.0,2.0,37.60m²
"363/21/31 Đất Mới, P.Bình Trị Đông A, Q.Bình Tân, TP.HCM",4000000.0,93.67,42703.10665100886,10.763662771624542,106.61114582539498,9.775779014749654,3.0,1.0,85.40m²
"Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",7500000.0,118.85,63104.753891459826,10.77136152293736,106.71494838789395,1.974826809080336,11.0,11.0,222.50m²
"129/9C/19 Mễ Cốc, P.15, Q.8, TP.HCM",4850000.0,133.6,36302.39520958084,10.783049954351164,106.68953364718156,1.0993828455538721,4.0,4.0,113.70m²
"268/2/14 Tô Ngọc Vân, P.Thới An, Q.12, TP.HCM",5950000.0,81.61,72907.73189560103,10.789803568519455,106.70575765889926,1.3303254668623654,4.0,5.0,172.60m²
"88 Chợ Lớn, P.11, Q.6, TP.HCM",18500000.0,231.25,80000.0,10.821343477193283,106.73860196429024,6.313613899099778,3.0,3.0,173.60m²
"266/40/32 Tôn Đản, P.08, Q.4, TP.HCM",5290000.0,93.62,56505.0202948088,10.795970545198331,106.68301794903063,2.5042132412199427,3.0,2.0,
"39/11 Lưu Trọng Lư, P.Tân Thuận Đông, Q.7, TP.HCM",3990000.0,177.33,22500.42294028083,10.79096848650459,106.70072915194226,1.2509532282353748,2.0,2.0,40.30m²
"543/14A Nguyễn Đình Chiểu, P.2, Q.3, TP.HCM",14000000.0,434.78,32200.19320115921,10.82491175454222,106.70836397261516,5.094963878700032,4.0,4.0,139.60m²
"129/4B Hiệp Thành 45, P.Hiệp Thành, Q.12, TP.HCM",2990000.0,91.43,32702.61402165591,10.77048687606254,106.70700368968801,1.3485932013464985,2.0,2.0,50.80m²
"76/3A Nguyên Hồng, P.11, Q.Bình Thạnh, TP.HCM",13000000.0,164.14,79200.68234434021,10.818418384855814,106.7176311437984,4.732933608120808,6.0,4.0,211.70m²
"117H/37 Nguyễn Duy, P.14, Q.8, TP.HCM",3580000.0,152.34,23500.06564264146,10.793878277549277,106.68362606701865,2.2951047565127998,4.0,2.0,53.90m²
"167/23 Thới An 13, P.Thới An, Q.12, TP.HCM",8390000.0,126.92,66104.632839584,10.788453846650015,106.69143994718075,1.2681339035119545,6.0,7.0,281.50m²
"174/8 Nguyễn Thiện Thuật, P.3, Q.3, TP.HCM",9000000.0,379.74,23700.42660767894,10.77995677991707,106.72355933784345,2.683006839021586,2.0,2.0,55.70m²
"MPN 409/108/32/51 Huỳnh Thị Hai, P.Tân Chánh Hiệp, Q.12, TP.HCM",4000000.0,78.43,51000.892515619016,10.760664433480494,106.6925335094821,2.231076140782353,2.0,2.0,102.20m²
"202/6/11 Lý thường Kiệt, P.14, Q.10, TP.HCM",3000000.0,206.89,14500.459181207405,10.761291873794598,106.7000038592669,2.0483638589780933,2.0,3.0,29m²
"84/60 Hòa Hưng, P.13, Q.10, TP.HCM",7500000.0,174.82,42901.26987758838,10.779466662822381,106.70775334414454,0.9549222963794635,2.0,2.0,94.50m²
"231/67/11 Bình Tiên, P.8, Q.6, TP.HCM",4500000.0,109.75,41002.27790432802,10.79259795290848,106.65572503739709,4.943378257835844,3.0,2.0,77m²
"Thống Nhất, P.16, Q.Gò Vấp, TP.HCM",20000000.0,137.93,145001.0875081563,10.822228274173852,106.66742990376812,5.829412008146733,5.0,5.0,256.20m²
"72/2/6 Thới An 10, P.Thới An, Q.12, TP.HCM",2850000.0,96.93,29402.661714639427,10.771734012760222,106.68959264494325,1.3630725449760612,3.0,1.0,47.40m²
"258/7/22/2/3 Bông Sao, P.5, Q.8, TP.HCM",4980000.0,192.27,25901.076611015756,10.77886669824536,106.74085972989613,4.576181850147022,3.0,4.0,
"111K1/10D Bình Đông, P.14, Q.8, TP.HCM",2300000.0,141.97,16200.605761780658,10.80129940673036,106.68303053133988,2.953685090109754,2.0,1.0,32.40m²
"Thạnh Lộc 15, P.Thạnh Lộc, Q.12, TP.HCM",2750000.0,87.02,31601.930590668813,10.764885570697585,106.7154324306559,2.436217780567407,2.0,1.0,
"345/26 Hậu Giang, P.2, Q.6, TP.HCM",3350000.0,125.0,26800.0,10.772888707990552,106.66031099888882,4.302605476712902,2.0,1.0,35.80m²
"1422/24/13A Huỳnh Tấn Phát, P.Phú Mỹ, Q.7, TP.HCM",5000000.0,58.58,85353.36292249915,10.73769882379871,106.65170182749628,6.961746722382849,2.0,1.0,62.53m²
"229/55/6 Tây Thạnh, P.Tây Thạnh, Q.Tân Phú, TP.HCM",4950000.0,118.99,41600.1344650811,10.797441851908095,106.61426110513486,9.474005733031309,2.0,2.0,74.40m²
"185/65 Bà Hom, P.13, Q.6, TP.HCM",4200000.0,108.8,38602.94117647059,10.789347290060784,106.6811942449083,2.218751241278438,1.0,1.0,65.80m²
"243/4 Tô Hiến Thành, P.13, Q.10, TP.HCM",29000000.0,304.62,95200.5777690237,10.760724383303065,106.6974256199494,2.1156245324833343,8.0,4.0,338.90m²
"436A/6 đường 3/2, P.10, Q.10, TP.HCM",42000000.0,392.15,107101.87428279995,10.777041673903645,106.70717108808677,0.940873178497576,4.0,4.0,445.90m²
"122/5/14/2B Tôn Đản, P.8, Q.4, TP.HCM",3150000.0,110.91,28401.406545847985,10.824325949278613,106.7349925010406,6.3041744045906585,1.0,1.0,
"82 Đông Tác, Dĩ An, Dĩ An, TP.HCM",6900000.0,95.83,72002.50443493687,10.7654169563642,106.73277715561571,4.018771361005606,4.0,4.0,220m²
"111/2 Vườn Lài, P.Phú Thọ Hòa, Q.Tân Phú, TP.HCM",19000000.0,120.78,157310.81304851797,10.790227478424042,106.62106342320708,8.604554260677517,17.0,17.0,393.60m²
"157/2 Trần Văn Đang, P.11, Q.3, TP.HCM",18000000.0,150.0,120000.0,10.76647426984856,106.68596908135956,2.0512696899505958,8.0,4.0,221.30m²
"105/12/16B đường TTN08, P.Tân Thới Nhất, Q.12, TP.HCM",4900000.0,57.51,85202.57346548427,10.773322305073778,106.70819486518171,1.2313294417322804,6.0,6.0,127.80m²
"125/31 Tám Danh, P.4, Q.8, TP.HCM",6280000.0,87.83,71501.76477285665,10.74861846444077,106.67996137976336,4.029088993565849,3.0,2.0,61.90m²
"35/12E Trung đông 7, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",2700000.0,56.48,47804.53257790369,10.891661673974518,106.58219857159862,17.786049092748662,2.0,1.0,43.90m²
"167/12A Gò Xoài, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",6250000.0,97.96,63801.55165373622,10.761719410284018,106.59927886806894,11.091176225105325,2.0,2.0,107.10m²
"Một phần nhà số 80/19 TX 52, P.Thạnh Xuân, Q.12, TP.HCM",4000000.0,75.04,53304.9040511727,10.76928029798707,106.7039491906133,1.2805609614891014,2.0,1.0,45.60m²
"102/2 HT35, P.Hiệp Thành, Q.12, TP.HCM",4450000.0,104.21,42702.23586987813,10.779044436193912,106.69307825917163,0.6558471289498368,3.0,4.0,
"43/5 đường số 120, Tân Phú, Q.9, TP.HCM",10000000.0,53.96,185322.46108228317,10.78894534084083,106.61733154498548,8.992103068525994,2.0,1.0,91m²
"29/1C Lê Lợi, P.1, Q.Gò Vấp, TP.HCM",13000000.0,111.3,116801.43755615455,10.818585688178665,106.68209083753113,4.67450884097665,6.0,4.0,
"47/3 Nguyễn Du, P.7, Q.Gò Vấp, TP.HCM",2980000.0,130.7,22800.306044376437,10.833480066811148,106.6805435139313,6.273956209048011,2.0,1.0,45.50m²
"88/48A Vũ Tùng, P.2, Q.Bình Thạnh, TP.HCM",1900000.0,190.0,10000.0,10.820202308074473,106.71058676675305,4.6459613711148995,2.0,1.0,20m²
"45/34 TL 04, P.An Phú Đông, Q.12, TP.HCM",3830000.0,59.47,64402.2196065243,10.764009673077794,106.694602747836,1.8108355896050183,2.0,1.0,62.90m²
"417/95/87 Quang Trung, P.10, Q.Gò Vấp, TP.HCM",4950000.0,155.17,31900.496229941356,10.829454970326182,106.67369171516087,6.153278411404878,2.0,2.0,59.80m²
"45/13 Phạm Hùng, P.Hưng Phú, Q.8, TP.HCM",7200000.0,174.75,41201.71673819742,10.802633595942277,106.73364432016737,4.551877581985854,3.0,3.0,109.20m²
"40/30/5/10 Thạnh Lộc 44, P.Thạnh Lộc, Q.12, TP.HCM",6000000.0,100.84,59500.19833399444,10.787456459228407,106.68949913952176,1.3439170657849013,6.0,5.0,254.10m²
"312/46A Âu Dương Lân, P.Rạch Ông, Q.8, TP.HCM",3980000.0,170.81,23300.743516187576,10.826356381256343,106.67633308026905,5.718121494390819,1.0,1.0,23.30m²
"185H4 Mai Xuân Thưởng, P.2, Q.6, TP.HCM",9500000.0,138.68,68503.02855494664,10.761655287996229,106.67765718745015,3.079734949446419,3.0,1.0,91.30m²
"265/50/2/7 Trường Chinh, P.Tân Thới Nhất, Q.12, TP.HCM",9200000.0,144.2,63800.277392510405,10.773292600180126,106.69544270478309,0.8182236154661975,4.0,5.0,249m²
"68/32/23 Thới An 20, P.Thới An, Q.12, TP.HCM",3890000.0,97.0,40103.092783505155,10.772073418687874,106.71058549470104,1.524924948635558,2.0,2.0,80.20m²
"1122/8/6 Quang Trung, P.8, Q.Gò Vấp, TP.HCM",9000000.0,176.47,51000.17000056667,10.822641928915347,106.66231935378961,6.211978702695696,4.0,5.0,180.80m²
"52/6 Hoàng Diệu 2, P.Linh Chiểu, TP.Thủ Đức, TP.HCM",4430000.0,51.97,85241.48547238791,10.837815165125571,106.76492486880909,9.650559356001526,,,85.39m²
"6/4 đường số 44, P.14, Q.Gò Vấp, TP.HCM",7000000.0,112.35,62305.29595015576,10.832680276183629,106.68753273912343,5.984446040295095,3.0,4.0,128.30m²
"79/1 Tây Sơn, P.Tân Quý, Q.Tân Phú, TP.HCM",2250000.0,142.4,15800.561797752809,10.802948932947386,106.62490254940329,8.501914768173629,1.0,1.0,34.10m²
"453/67/31 Lê Văn Khương, P.Tân Thới Hiệp, Q.12, TP.HCM",5990000.0,61.12,98003.92670157069,10.772242515217084,106.71644030271419,2.0791052588546166,4.0,3.0,
"20/5 đường 176, Phước Long A, Q.9, TP.HCM",4150000.000000001,118.23,35101.07417745074,10.821330215507855,106.68568112948545,4.821687435033013,2.0,2.0,59.10m²
"54/37 Đình Nghi Xuân, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",6900000.0,92.75,74393.53099730458,10.752526121806175,106.61337403885999,9.841481975138322,2.0,3.0,135.30m²
"282/5A Cống Quỳnh, P.Phạm Ngũ Lão, Q.1, TP.HCM",2200000.0,122.22,18000.327278677792,10.768155273304407,106.69652918787479,1.3151102889571427,2.0,2.0,36m²
"88/1 Vũ Tùng, P.2, Q.Bình Thạnh, TP.HCM",4950000.0,255.15,19400.352733686068,10.805619851926835,106.70211059798228,2.8774928314655766,4.0,3.0,19.40m²
"44/16 đường số 4, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",4980000.0,128.68,38700.652782095116,10.764925394679844,106.59958167637106,10.999994923145263,2.0,3.0,77.40m²
"383/3/40A Quang Trung, P.10, Q.Gò Vấp, TP.HCM",6500000.0,103.17,63002.810894639915,10.81529531492063,106.68418220206622,4.250227055572919,2.0,2.0,110.40m²
"86B4 Võ Thị Sáu, P.Tân Định, Q.1, TP.HCM",28000000.0,248.22,112803.15848843768,10.78656606602896,106.71130214141537,1.5377260495963245,5.0,6.0,325.80m²
"4/9 Văn Chung, P.13, Q.Tân Bình, TP.HCM",37500000.0,2.8,13392857.142857144,10.811367308883696,106.6652339312896,5.085555764313141,3.0,2.0,175.80m²
"38/6/10 Đình Quới An, P.Thới An, Q.12, TP.HCM",6500000.0,108.51,59902.31315086167,10.78296889830088,106.69763327616853,0.38379557226289157,4.0,5.0,204.09m²
"1396/10 Quang Trung, P.14, Q.Gò Vấp, TP.HCM",9950000.0,155.46,64003.60221278785,10.84066575970449,106.67240874364816,7.336463181564723,2.0,2.0,116.80m²
"23/15 đường số 1, P.Bình Thuận, Q.7, TP.HCM",42000000.0,139.44,301204.8192771084,10.775008379679589,106.71010189132828,1.3213686266658091,8.0,8.0,241.30m²
"125/17/18 Vạn Kiếp, P.1, Q.Bình Thạnh, TP.HCM",4990000.0,185.5,26900.269541778976,10.798132252057007,106.69617808849807,2.053242273494213,2.0,3.0,53.80m²
"Lạc Long Quân, P.3, Q.11, TP.HCM",3980000.0,228.73,17400.428452760898,10.760603722043747,106.70847769182537,2.360039221410496,2.0,2.0,
"18/14/16 Thạnh Lộc 38, P.Thạnh Lộc, Q.12, TP.HCM",3250000.0,69.74,46601.66332090623,10.773070735960419,106.69494541878666,0.8665745497615905,2.0,2.0,
"157A1/3 Dương Bá Trạc, P.Rạch Ông, Q.8, TP.HCM",4500000.0,116.58,38600.10293360782,10.806271753183974,106.69995406577354,2.931535116694019,2.0,1.0,70.50m²
"861/3 Trần Xuân Soạn, P.Tân Hưng, Q.7, TP.HCM",12000000.0,129.65,92556.88391824141,10.73749380812834,106.71907434846638,5.166300867915207,1.0,1.0,140.84m²
"Hồng Bàng, P.16, Q.11, TP.HCM",4230000.0,119.49,35400.45192066282,10.769909299513486,106.71219534094799,1.8075419257306786,1.0,1.0,70.80m²
"MPN 77 Thạnh Lộc 49, P.An Phú Đông, Q.12, TP.HCM",4650000.0,85.47,54405.054405054405,10.768451458145694,106.71082416652257,1.7989120639004008,2.0,2.0,
"Nguyễn Văn Quỳ, P.Phú Thuận, Q.7, TP.HCM",4380000.0,133.53,32801.61761401932,10.822545456464562,106.70124769744258,4.736099427993587,2.0,2.0,
"51/50 Phạm Thế Hiển, P.Rạch Ông, Q.8, TP.HCM",5580000.0,97.55,57201.435161455665,10.790441390991687,106.6565917059686,4.788433719564049,3.0,2.0,103.40m²
"55 đường số 17, P.4, Q.8, TP.HCM",4700000.0,148.5,31649.83164983165,10.729916603721247,106.69494379767089,5.534149508897936,2.0,1.0,
"253/58 Trần Xuân Soạn, P.Tân Kiểng, Q.7, TP.HCM",4950000.0,71.32,69405.49635445878,10.822219725590957,106.74795813969322,7.117968973430537,5.0,5.0,90.54m²
"1/3 Mạc Hiển Tích, Long Bình, Q.9, TP.HCM",3000000.0,37.26,80515.29790660225,10.788344982788884,106.66977321768331,3.3366515217562926,3.0,3.0,68.40m²
"36/4/37 Đường Huỳnh Văn Nghệ, P.15, Q.Tân Bình, TP.HCM",7300000.0,80.57,90604.443341194,10.797087037761237,106.64264805782345,6.456163531646785,,,90.60m²
"Thành Thái, P.14, Q.10, TP.HCM",15900000.0,221.14,71900.15374875645,10.772612022562855,106.71103555423076,1.5343290638028297,2.0,2.0,103.60m²
"44/6 Hiệp Thành 43, P.Hiệp Thành, Q.12, TP.HCM",11000000.0,58.1,189328.743545611,10.774181936308896,106.71501052982029,1.8546137062844108,2.0,2.0,221.50m²
"704/13/1B Hương Lộ 2, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",6950000.0,119.0,58403.361344537814,10.77175117469055,106.59088231502678,11.861156481139098,4.0,4.0,179.50m²
"591/10 Bình Thới, P.10, Q.11, TP.HCM",5680000.0,227.2,25000.0,10.764479917230396,106.69698544221552,1.707617991957172,4.0,3.0,70.50m²
"129/14D Nguyễn Trãi, P.2, Q.5, TP.HCM",5690000.0,204.67,27800.850149020374,10.828627266479224,106.70077117849732,5.405966647812331,3.0,4.0,
"38 Lô 17 Hưng Phú, P.Hưng Phú, Q.8, TP.HCM",7680000.0,125.49,61200.09562514941,10.820298797628157,106.73421145912603,5.906545701040227,9.0,4.0,157.70m²
"109/F1/17 Bến Vân Đồn, P.4, Q.4, TP.HCM",35000000.0,309.46,113100.23912621988,10.737978409866141,106.74900016814567,7.159524707234368,1.0,1.0,187.50m²
"MPN 22 Thạnh Lộc 57, P.Thạnh Lộc, Q.12, TP.HCM",3700000.0,57.27,64606.25109132181,10.772410256673373,106.71607461323397,2.0350256976023267,1.0,1.0,32m²
"14B/15 Hưng Phú, P.Hưng Phú, Q.8, TP.HCM",3280000.0,131.2,25000.000000000004,10.779716784024346,106.68755726329063,1.2545529436808684,2.0,1.0,31m²
"1247/104E Huỳnh Tấn Phát, P.Phú Thuận, Q.7, TP.HCM",3950000.0,0.1,39500000.0,10.753278434760519,106.74402419200092,5.728540292556907,3.0,3.0,
"Nguyễn Hiền, P.4, Q.3, TP.HCM",11500000.0,226.37,50801.784688783846,10.742113873633125,106.6539962594577,6.45151784072726,6.0,4.0,148.90m²
"198/20 Võ Văn Tần, P.5, Q.3, TP.HCM",4950000.0,221.97,22300.310852817947,10.780889256275607,106.7478071312696,5.336258367584492,2.0,3.0,44.60m²
"656/74/137 Quang Trung, P.11, Q.Gò Vấp, TP.HCM",5980000.0,125.36,47702.616464582,10.84206991258505,106.6799831114802,7.1974562240421065,4.0,2.0,77.40m²
"127/54 Cô Giang, P.2, Q.Phú Nhuận, TP.HCM",4000000.0,408.16,9800.078400627204,10.80349458257735,106.66573403641985,4.487309827738243,2.0,3.0,19.30m²
"57/18A Trần Thị Hè, P.Hiệp Thành, Q.12, TP.HCM",2090000.0,92.47,22601.92494863199,10.78347732643551,106.69550846784868,0.5612229935121963,2.0,2.0,28.70m²
"Tân Hòa Đông, P.14, Q.6, TP.HCM",5980000.0,228.24,26200.49071153172,10.81871671520713,106.7070316871959,4.394417538286808,5.0,4.0,116.90m²
"956/6/10 Âu Cơ, P.14, Q.Tân Bình, TP.HCM",7350000.0,100.54,73105.23174855778,10.798297664782691,106.63778904951371,7.00342865641357,2.0,2.0,139.90m²
"Nguyễn Kiệm, P.9, Q.Phú Nhuận, TP.HCM",32000000.0,310.98,102900.50807125859,10.809527795980195,106.67089786340105,4.504206624549039,8.0,8.0,
"920/24 Nguyễn Kiệm, P.3, Q.Gò Vấp, TP.HCM",11000000.0,132.05,83301.77962892843,10.840507408717093,106.66682637030794,7.583859769529847,3.0,3.0,173.10m²
"80/13 Nguyễn Văn Trỗi, P.8, Q.Phú Nhuận, TP.HCM",4050000.0,208.76,19400.268250622725,10.794901736029344,106.66516957031477,4.062961834834528,4.0,3.0,38.80m²
"378/29/22 An Dương Vương, P.4, Q.5, TP.HCM",5680000.0,230.89,24600.459093074627,10.788127116072632,106.68474536045737,1.8142309222249988,4.0,3.0,
"309/4 Nguyễn Oanh, P.17, Q.Gò Vấp, TP.HCM",4150000.000000001,166.0,25000.000000000007,10.839717493306468,106.68833935109078,6.731592667422715,2.0,2.0,
"195/22/11 Quộc Lộ 1A, P.An Phú Đông, Q.12, TP.HCM",4400000.0,47.93,91800.54245775088,10.775217578709322,106.70541211491174,0.8618342955894868,1.0,1.0,87.60m²
"35/6 Cách Mạng, P.Phú Thọ Hòa, Q.Tân Phú, TP.HCM",3450000.0,1.15,3000000.0,10.778488932828589,106.63356332990966,7.161182377443359,1.0,1.0,
"21/30 Vạn Kiếp, P.1, Q.Bình Thạnh, TP.HCM",5800000.0,287.12,20200.61298411814,10.809430525042192,106.7001602304793,3.2815244057972968,2.0,3.0,
"41/10B Lương Văn Can, P.15, Q.8, TP.HCM",3880000.0,118.29,32800.74393439851,10.788217843461764,106.73357559645241,3.8917827712985624,3.0,2.0,29.30m²
"Cộng Hoà, P.4, Q.Tân Bình, TP.HCM",16000000.0,208.98,76562.35046415926,10.788242372937225,106.6413438240617,6.377691345977306,3.0,3.0,265.42m²
"150/43A Nguyễn Trãi, P.Bến Thành, Q.1, TP.HCM",45000000.0,750.0,60000.0,10.780084314033335,106.70909939484328,1.1019839809713252,3.0,4.0,215.80m²
"881C Ba Đình, P.Hưng Phú, Q.8, TP.HCM",10880000.0,87.6,124200.91324200913,10.781627268392185,106.74200467123053,4.704668292047355,5.0,3.0,234.60m²
"306/73A Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",11600000.0,107.3,108108.1081081081,10.768691747124555,106.71623041829254,2.246205465740685,4.0,2.0,222m²
"Hoàng Hoa Thám, P.7, Q.Bình Thạnh, TP.HCM",22500000.0,144.5,155709.34256055363,10.812454420033252,106.71033206270323,3.8192788614864734,3.0,5.0,343.50m²
"31/25/1 Lê Lai, P.3, Q.Gò Vấp, TP.HCM",3650000.0,136.7,26700.80468178493,10.841666413284853,106.66989467606676,7.550027030788716,2.0,2.0,31.50m²
"282A/41 Nguyễn Tri Phương, P.4, Q.10, TP.HCM",4650000.0,255.49,18200.320951896356,10.768415858240274,106.69486561786286,1.337437866990882,2.0,3.0,
"744/15 Nguyễn Kiệm, P.4, Q.Phú Nhuận, TP.HCM",6250000.0,224.82,27800.01779201139,10.79441908466455,106.67226724600225,3.3445198529514486,3.0,4.0,91.10m²
"59/27 Hồng Lạc, P.10, Q.Tân Bình, TP.HCM",16000000.0,132.66,120609.07583295643,10.80514390956322,106.66203593847949,4.92289177153425,4.0,4.0,
"141/37/5 Thạnh Lộc 19, P.Thạnh Lộc, Q.12, TP.HCM",3100000.0,128.09,24201.733156374423,10.785186368796344,106.70325701664244,0.7555666343596631,2.0,2.0,48.40m²
"959/22 Nguyễn Kiệm, P.3, Q.Gò Vấp, TP.HCM",4099999.999999999,120.58,34002.32210980261,10.828209953938863,106.67425696348741,6.002486318631741,2.0,1.0,61m²
"385/34/2 Quang Trung, P.10, Q.Gò Vấp, TP.HCM",6500000.0,102.84,63204.9786075457,10.837135289576041,106.67651752641017,6.804596139992195,3.0,2.0,
"364/26/11 Tô Ký, P.Tân Chánh Hiệp, Q.12, TP.HCM",3150000.0,100.0,31500.0,10.788003469869953,106.71680124147431,2.1458681355560865,2.0,2.0,63m²
"490/2A Lê Văn Sỹ, P.14, Q.3, TP.HCM",12000000.0,196.72,61000.40666937779,10.826201356711003,106.6836505842578,5.40265584566416,4.0,5.0,171.70m²
"142D/27 Cô Giang, P.2, Q.Phú Nhuận, TP.HCM",9800000.0,162.52,60300.27073590942,10.795063001270272,106.67651991560949,2.985866108180229,2.0,2.0,88.40m²
"42/27 Nguyễn Thượng Hiền, P.5, Q.3, TP.HCM",6000000.0,193.54,31001.34339154697,10.821869243520318,106.72878844459213,5.67998430976883,2.0,1.0,65.80m²
"Hà Huy Giáp, P.Thới An, Q.12, TP.HCM",4750000.0,84.67,56100.15353726231,10.774203277779486,106.690317605003,1.1352232743068622,2.0,2.0,102.20m²
